REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Wisconsin,2025,1,X,3.04037,961,65,31608
States,Wyoming,2025,1,X,3.90702,79,16,2022
States,Commonwealth of the Northern Mariana Islands,2025,1,X,X,X,X,X
States,Puerto Rico,2025,1,X,6.616,148,6,2237
States,Virgin Islands,2025,1,X,2.49077,27,4,1084
States,New York City,2025,1,X,9.96615,12218,98,122595
States,Alabama,2025,2,X,5.8161,2427,102,41729
States,Alaska,2025,2,X,3.37224,156,12,4626
States,Arizona,2025,2,X,5.12848,4369,123,85191
States,Arkansas,2025,2,X,4.5962,387,44,8420
States,California,2025,2,X,6.88834,21632,209,314038
States,Colorado,2025,2,X,6.12315,3186,97,52032
States,Connecticut,2025,2,X,4.64319,1991,69,42880
States,Delaware,2025,2,X,2.04045,227,21,11125
States,District of Columbia,2025,2,X,6.00062,388,7,6466
States,Florida,2025,2,X,5.98593,15243,354,254647
States,Georgia,2025,2,X,6.49446,5217,100,80330
States,Hawaii,2025,2,X,3.75306,1363,35,36317
States,Idaho,2025,2,X,5.43486,793,51,14591
States,Illinois,2025,2,X,3.36867,2507,189,74421
States,Indiana,2025,2,X,3.39688,2375,156,69917
States,Iowa,2025,2,X,3.06394,138,15,4504
States,Kansas,2025,2,X,5.44865,538,22,9874
States,Kentucky,2025,2,X,2.99979,2720,115,90673
States,Louisiana,2025,2,X,7.26916,2812,87,38684
States,Maine,2025,2,X,2.91044,454,47,15599
States,Maryland,2025,2,X,4.21062,1892,68,44934
States,Massachusetts,2025,2,X,5.30515,4841,108,91251
States,Michigan,2025,2,X,3.93178,6204,298,157791
States,Minnesota,2025,2,X,4.46514,2009,79,44993
States,Mississippi,2025,2,X,5.18376,591,28,11401
States,Missouri,2025,2,X,2.26992,497,41,21895
States,Montana,2025,2,X,1.18542,53,27,4471
States,Nebraska,2025,2,X,6.10558,1012,90,16575
States,Nevada,2025,2,X,5.34151,2203,59,41243
States,New Hampshire,2025,2,X,4.36468,394,23,9027
States,New Jersey,2025,2,X,8.08521,2281,31,28212
States,New Mexico,2025,2,X,8.55204,945,32,11050
States,New York,2025,2,X,4.32212,4131,159,95578
States,North Carolina,2025,2,X,4.31358,3812,137,88372
States,North Dakota,2025,2,X,2.55636,415,23,16234
States,Ohio,2025,2,X,5.04453,2022,96,40083
States,Oklahoma,2025,2,X,3.04136,642,37,21109
States,Oregon,2025,2,X,6.47309,2401,73,37092
States,Pennsylvania,2025,2,X,3.1495,1892,94,60073
States,Rhode Island,2025,2,X,3.07949,406,20,13184
States,South Carolina,2025,2,X,7.50156,2290,36,30527
States,South Dakota,2025,2,X,1.91775,173,32,9021
States,Tennessee,2025,2,X,7.60151,2093,94,27534
States,Texas,2025,2,X,5.67016,2210,46,38976
States,Utah,2025,2,X,3.18396,670,47,21043
States,Vermont,2025,2,X,1.83312,116,14,6328
States,Virginia,2025,2,X,4.55766,4972,198,109091
States,Washington,2025,2,X,4.53049,4927,153,108752
States,West Virginia,2025,2,X,1.90417,184,48,9663
States,Wisconsin,2025,2,X,2.93977,920,66,31295
States,Wyoming,2025,2,X,3.3891,79,14,2331
States,Commonwealth of the Northern Mariana Islands,2025,2,X,X,X,X,X
States,Puerto Rico,2025,2,X,7.19178,168,6,2336
States,Virgin Islands,2025,2,X,4.23805,47,4,1109
States,New York City,2025,2,X,10.4565,13054,101,124841
States,Alabama,2025,3,X,5.8679,2722,105,46388
States,Alaska,2025,3,X,2.98981,132,12,4415
States,Arizona,2025,3,X,4.40301,3615,123,82103
States,Arkansas,2025,3,X,5.06059,380,48,7509
States,California,2025,3,X,6.37873,20108,207,315235
States,Colorado,2025,3,X,5.75155,3034,97,52751
States,Connecticut,2025,3,X,5.07894,2178,69,42883
States,Delaware,2025,3,X,1.958,234,22,11951
States,District of Columbia,2025,3,X,7.52493,581,7,7721
States,Florida,2025,3,X,6.53887,16905,353,258531
States,Georgia,2025,3,X,7.47291,6587,100,88145
States,Hawaii,2025,3,X,3.64253,1299,35,35662
States,Idaho,2025,3,X,5.14266,739,51,14370
States,Illinois,2025,3,X,3.5589,2719,189,76400
States,Indiana,2025,3,X,3.7153,2729,152,73453
States,Iowa,2025,3,X,3.92652,171,14,4355
States,Kansas,2025,3,X,4.67193,539,22,11537
States,Kentucky,2025,3,X,1.84171,2427,114,131780
States,Louisiana,2025,3,X,8.11497,3354,87,41331
States,Maine,2025,3,X,3.6117,567,47,15699
States,Maryland,2025,3,X,4.33086,2131,69,49205
States,Massachusetts,2025,3,X,7.14139,6594,109,92335
States,Michigan,2025,3,X,5.41894,8334,299,153794
States,Minnesota,2025,3,X,5.75747,2541,81,44134
States,Mississippi,2025,3,X,6.14456,743,28,12092
States,Missouri,2025,3,X,1.78885,458,41,25603
States,Montana,2025,3,X,1.16732,51,27,4369
States,Nebraska,2025,3,X,6.55225,985,90,15033
States,Nevada,2025,3,X,4.71966,1894,58,40130
States,New Hampshire,2025,3,X,6.29218,578,23,9186
States,New Jersey,2025,3,X,10.0658,3027,32,30072
States,New Mexico,2025,3,X,8.51777,1397,32,16401
States,New York,2025,3,X,5.67942,5533,159,97422
States,North Carolina,2025,3,X,5.13901,5039,136,98054
States,North Dakota,2025,3,X,3.33906,544,23,16292
States,Ohio,2025,3,X,5.56579,2386,96,42869
States,Oklahoma,2025,3,X,3.43339,819,37,23854
States,Oregon,2025,3,X,5.63803,2028,83,35970
States,Pennsylvania,2025,3,X,3.27023,2080,95,63604
States,Rhode Island,2025,3,X,4.20811,550,22,13070
States,South Carolina,2025,3,X,10.6461,3523,36,33092
States,South Dakota,2025,3,X,2.75743,256,32,9284
States,Tennessee,2025,3,X,7.5081,2386,94,31779
States,Texas,2025,3,X,6.01042,2758,46,45887
States,Utah,2025,3,X,3.40729,688,47,20192
States,Vermont,2025,3,X,2.66883,181,14,6782
States,Virginia,2025,3,X,4.76495,5672,198,119036
States,Washington,2025,3,X,4.63709,4842,153,104419
States,West Virginia,2025,3,X,1.7633,222,49,12590
States,Wisconsin,2025,3,X,3.96344,1249,66,31513
States,Wyoming,2025,3,X,4.13502,98,14,2370
States,Commonwealth of the Northern Mariana Islands,2025,3,X,X,X,X,X
States,Puerto Rico,2025,3,X,8.07692,189,6,2340
States,Virgin Islands,2025,3,X,3.81818,42,4,1100
States,New York City,2025,3,X,12.5504,15867,99,126426
States,Alabama,2025,4,X,7.54094,3062,103,40605
States,Alaska,2025,4,X,2.39344,105,12,4387
States,Arizona,2025,4,X,4.60194,3681,123,79988
States,Arkansas,2025,4,X,5.68157,516,49,9082
States,California,2025,4,X,7.29195,21283,208,291870
States,Colorado,2025,4,X,6.54752,3125,97,47728
States,Connecticut,2025,4,X,5.84875,2478,69,42368
States,Delaware,2025,4,X,2.72145,306,21,11244
States,District of Columbia,2025,4,X,10.162,734,7,7223
States,Florida,2025,4,X,7.1354,17693,352,247961
States,Georgia,2025,4,X,8.77856,7108,100,80970
States,Hawaii,2025,4,X,4.09343,1211,34,29584
States,Idaho,2025,4,X,5.29104,759,51,14345
States,Illinois,2025,4,X,4.34068,3144,189,72431
States,Indiana,2025,4,X,4.72743,3454,156,73063
States,Iowa,2025,4,X,4.5533,211,15,4634
States,Kansas,2025,4,X,6.11589,704,24,11511
States,Kentucky,2025,4,X,2.93513,3586,114,122175
States,Louisiana,2025,4,X,10.0787,3533,87,35054
States,Maine,2025,4,X,4.88272,739,47,15135
States,Maryland,2025,4,X,5.66913,2712,68,47838
States,Massachusetts,2025,4,X,9.18334,8201,112,89303
States,Michigan,2025,4,X,7.83332,11247,302,143579
States,Minnesota,2025,4,X,6.08324,2574,79,42313
States,Mississippi,2025,4,X,8.62935,996,29,11542
States,Missouri,2025,4,X,2.55102,635,41,24892
States,Montana,2025,4,X,1.55416,67,27,4311
States,Nebraska,2025,4,X,7.93809,1113,90,14021
States,Nevada,2025,4,X,4.47032,1774,59,39684
States,New Hampshire,2025,4,X,8.47092,785,23,9267
States,New Jersey,2025,4,X,10.2447,2968,32,28971
States,New Mexico,2025,4,X,8.60837,1398,32,16240
States,New York,2025,4,X,6.07612,5733,159,94353
States,North Carolina,2025,4,X,6.82075,6457,137,94667
States,North Dakota,2025,4,X,4.14276,657,23,15859
States,Ohio,2025,4,X,7.90889,3146,91,39778
States,Oklahoma,2025,4,X,6.06836,1234,36,20335
States,Oregon,2025,4,X,6.2252,2259,83,36288
States,Pennsylvania,2025,4,X,3.92979,2391,95,60843
States,Rhode Island,2025,4,X,5.22355,701,21,13420
States,South Carolina,2025,4,X,16.1169,5135,37,31861
States,South Dakota,2025,4,X,3.0103,269,32,8936
States,Tennessee,2025,4,X,9.60242,2990,93,31138
States,Texas,2025,4,X,8.37408,3665,48,43766
States,Utah,2025,4,X,4.21655,796,47,18878
States,Vermont,2025,4,X,4.20814,279,15,6630
States,Virginia,2025,4,X,6.54887,7661,198,116982
States,Washington,2025,4,X,5.99684,6150,153,102554
States,West Virginia,2025,4,X,1.79055,185,47,10332
States,Wisconsin,2025,4,X,4.72812,1453,66,30731
States,Wyoming,2025,4,X,3.40303,83,14,2439
States,Commonwealth of the Northern Mariana Islands,2025,4,X,X,X,X,X
States,Puerto Rico,2025,4,X,7.1176,161,7,2262
States,Virgin Islands,2025,4,X,4.31406,50,4,1159
States,New York City,2025,4,X,13.2419,16315,99,123207
States,Alabama,2025,5,X,7.40594,3551,104,47948
States,Alaska,2025,5,X,2.59802,110,12,4234
States,Arizona,2025,5,X,4.56719,3869,122,84713
States,Arkansas,2025,5,X,8.5614,951,48,11108
States,California,2025,5,X,7.28768,22990,208,315464
States,Colorado,2025,5,X,6.64459,3571,97,53743
States,Connecticut,2025,5,X,6.41451,2961,69,46161
States,Delaware,2025,5,X,3.60926,460,22,12745
States,District of Columbia,2025,5,X,9.90227,841,7,8493
States,Florida,2025,5,X,7.64724,20807,352,272085
States,Georgia,2025,5,X,8.43378,7599,97,90102
States,Hawaii,2025,5,X,3.59949,1246,35,34616
States,Idaho,2025,5,X,6.4638,992,51,15347
States,Illinois,2025,5,X,4.73672,3905,189,82441
States,Indiana,2025,5,X,6.08362,5087,153,83618
States,Iowa,2025,5,X,6.55047,342,15,5221
States,Kansas,2025,5,X,8.3145,1030,22,12388
States,Kentucky,2025,5,X,4.27089,6087,114,142523
States,Louisiana,2025,5,X,8.15467,3408,87,41792
States,Maine,2025,5,X,5.73148,905,48,15790
States,Maryland,2025,5,X,7.20347,3854,67,53502
States,Massachusetts,2025,5,X,10.806,10467,114,96863
States,Michigan,2025,5,X,8.02499,12627,300,157346
States,Minnesota,2025,5,X,4.91392,2172,80,44201
States,Mississippi,2025,5,X,8.48801,1157,29,13631
States,Missouri,2025,5,X,4.27756,1236,41,28895
States,Montana,2025,5,X,2.14175,97,27,4529
States,Nebraska,2025,5,X,9.46912,1484,90,15672
States,Nevada,2025,5,X,4.0692,1630,59,40057
States,New Hampshire,2025,5,X,10.2981,1033,23,10031
States,New Jersey,2025,5,X,10.5296,3185,31,30248
States,New Mexico,2025,5,X,9.48021,1636,32,17257
States,New York,2025,5,X,6.19663,6030,161,97311
States,North Carolina,2025,5,X,7.49906,7785,133,103813
States,North Dakota,2025,5,X,3.95257,670,23,16951
States,Ohio,2025,5,X,9.92545,4700,96,47353
States,Oklahoma,2025,5,X,6.66346,2219,38,33301
States,Oregon,2025,5,X,7.6467,2915,83,38121
States,Pennsylvania,2025,5,X,4.83086,3216,94,66572
States,Rhode Island,2025,5,X,7.1365,1043,21,14615
States,South Carolina,2025,5,X,17.008,5598,35,32914
States,South Dakota,2025,5,X,3.57652,351,32,9814
States,Tennessee,2025,5,X,12.7202,4709,94,37020
States,Texas,2025,5,X,11.2963,5632,48,49857
States,Utah,2025,5,X,3.81687,782,47,20488
States,Vermont,2025,5,X,5.13005,357,15,6959
States,Virginia,2025,5,X,7.92194,10591,198,133692
States,Washington,2025,5,X,7.62779,8230,153,107895
States,West Virginia,2025,5,X,3.11898,437,49,14011
States,Wisconsin,2025,5,X,4.81092,1650,66,34297
States,Wyoming,2025,5,X,3.75911,98,14,2607
States,Commonwealth of the Northern Mariana Islands,2025,5,X,X,X,X,X
States,Puerto Rico,2025,5,X,6.51844,129,6,1979
States,Virgin Islands,2025,5,X,1.90909,21,4,1100
States,New York City,2025,5,X,12.8365,16137,100,125712
States,Alabama,2025,6,X,6.96688,3399,105,48788
States,Alaska,2025,6,X,2.74355,118,12,4301
States,Arizona,2025,6,X,4.4942,3906,123,86912
States,Arkansas,2025,6,X,7.87347,1023,49,12993
States,California,2025,6,X,7.02461,22150,210,315320
States,Colorado,2025,6,X,7.20958,3944,97,54705
States,Connecticut,2025,6,X,6.8028,3065,69,45055
States,Delaware,2025,6,X,4.30338,581,22,13501
States,District of Columbia,2025,6,X,11.1177,942,7,8473
States,Florida,2025,6,X,6.93669,18919,352,272738
States,Georgia,2025,6,X,8.1925,7378,97,90058
States,Hawaii,2025,6,X,3.6539,1288,35,35250
States,Idaho,2025,6,X,6.36566,1001,51,15725
States,Illinois,2025,6,X,5.58688,4598,186,82300
States,Indiana,2025,6,X,7.59747,6236,156,82080
States,Iowa,2025,6,X,6.84535,355,13,5186
States,Kansas,2025,6,X,9.39534,1198,23,12751
States,Kentucky,2025,6,X,6.2034,9011,114,145259
States,Louisiana,2025,6,X,7.46168,3193,87,42792
States,Maine,2025,6,X,6.71819,1017,47,15138
States,Maryland,2025,6,X,8.89706,4815,68,54119
States,Massachusetts,2025,6,X,11.7971,11101,111,94099
States,Michigan,2025,6,X,9.42692,15262,295,161898
States,Minnesota,2025,6,X,4.29315,1830,78,42626
States,Mississippi,2025,6,X,7.74437,1007,30,13003
States,Missouri,2025,6,X,5.31184,1516,41,28540
States,Montana,2025,6,X,2.80742,121,27,4310
States,Nebraska,2025,6,X,9.52217,1387,90,14566
States,Nevada,2025,6,X,4.43637,1832,58,41295
States,New Hampshire,2025,6,X,10.8133,1069,23,9886
States,New Jersey,2025,6,X,10.1832,3001,31,29470
States,New Mexico,2025,6,X,9.58706,1725,32,17993
States,New York,2025,6,X,6.09533,5931,160,97304
States,North Carolina,2025,6,X,7.74761,8125,135,104871
States,North Dakota,2025,6,X,3.59998,590,23,16389
States,Ohio,2025,6,X,13.3779,6583,95,49208
States,Oklahoma,2025,6,X,6.65153,1728,36,25979
States,Oregon,2025,6,X,8.2802,3052,82,36859
States,Pennsylvania,2025,6,X,5.22399,3475,94,66520
States,Rhode Island,2025,6,X,6.89244,924,20,13406
States,South Carolina,2025,6,X,14.7737,5147,37,34839
States,South Dakota,2025,6,X,3.28546,318,31,9679
States,Tennessee,2025,6,X,11.4472,4136,94,36131
States,Texas,2025,6,X,9.13246,4556,48,49888
States,Utah,2025,6,X,3.73859,778,47,20810
States,Vermont,2025,6,X,4.55405,313,15,6873
States,Virginia,2025,6,X,9.2269,12682,197,137446
States,Washington,2025,6,X,8.53047,8813,152,103312
States,West Virginia,2025,6,X,4.94802,733,49,14814
States,Wisconsin,2025,6,X,5.0876,1722,66,33847
States,Wyoming,2025,6,X,5.44479,142,15,2608
States,Commonwealth of the Northern Mariana Islands,2025,6,X,X,X,X,X
States,Puerto Rico,2025,6,X,6.59459,122,6,1850
States,Virgin Islands,2025,6,X,2.46575,27,4,1095
States,New York City,2025,6,X,11.9536,14725,99,123185
States,Alabama,2025,7,X,5.34135,2355,105,44090
States,Alaska,2025,7,X,2.76231,124,12,4489
States,Arizona,2025,7,X,3.99706,3424,123,85663
States,Arkansas,2025,7,X,6.71001,578,49,8614
States,California,2025,7,X,6.04531,18361,209,303723
States,Colorado,2025,7,X,6.78934,3520,97,51846
States,Connecticut,2025,7,X,6.19063,2633,69,42532
States,Delaware,2025,7,X,4.08033,512,22,12548
States,District of Columbia,2025,7,X,10.1385,732,7,7220
States,Florida,2025,7,X,6.23334,16203,352,259941
States,Georgia,2025,7,X,6.02362,4901,97,81363
States,Hawaii,2025,7,X,3.83454,1321,35,34450
States,Idaho,2025,7,X,6.17551,943,51,15270
States,Illinois,2025,7,X,4.88779,3781,189,77356
States,Indiana,2025,7,X,7.31811,5861,152,80089
States,Iowa,2025,7,X,6.56597,313,15,4767
States,Kansas,2025,7,X,9.60332,1133,21,11798
States,Kentucky,2025,7,X,5.4573,7205,113,132025
States,Louisiana,2025,7,X,6.32427,2560,87,40479
States,Maine,2025,7,X,8.77977,1257,48,14317
States,Maryland,2025,7,X,7.80326,3841,68,49223
States,Massachusetts,2025,7,X,10.4485,9546,112,91362
States,Michigan,2025,7,X,10.6412,16349,297,153639
States,Minnesota,2025,7,X,3.38519,1410,79,41652
States,Mississippi,2025,7,X,5.31039,645,30,12146
States,Missouri,2025,7,X,4.68156,1207,41,25782
States,Montana,2025,7,X,3.09015,133,27,4304
States,Nebraska,2025,7,X,9.30201,1350,90,14513
States,Nevada,2025,7,X,3.89631,1503,59,38575
States,New Hampshire,2025,7,X,9.9653,919,23,9222
States,New Jersey,2025,7,X,8.08376,2243,31,27747
States,New Mexico,2025,7,X,9.22052,1578,32,17114
States,New York,2025,7,X,10.0268,9732,160,97060
States,North Carolina,2025,7,X,6.38015,6100,135,95609
States,North Dakota,2025,7,X,3.03587,496,23,16338
States,Ohio,2025,7,X,13.5077,6436,95,47647
States,Oklahoma,2025,7,X,4.43029,946,37,21353
States,Oregon,2025,7,X,8.12488,2920,82,35939
States,Pennsylvania,2025,7,X,4.89282,3159,93,64564
States,Rhode Island,2025,7,X,6.78004,913,22,13466
States,South Carolina,2025,7,X,9.62165,2955,37,30712
States,South Dakota,2025,7,X,3.40845,301,32,8831
States,Tennessee,2025,7,X,8.25736,2663,94,32250
States,Texas,2025,7,X,6.21272,2750,48,44264
States,Utah,2025,7,X,3.3624,667,47,19837
States,Vermont,2025,7,X,5.20213,332,15,6382
States,Virginia,2025,7,X,8.54405,10630,197,124414
States,Washington,2025,7,X,7.97413,8299,153,104074
States,West Virginia,2025,7,X,5.27248,774,48,14680
States,Wisconsin,2025,7,X,4.85268,1502,66,30952
States,Wyoming,2025,7,X,4.63702,122,15,2631
States,Commonwealth of the Northern Mariana Islands,2025,7,X,X,X,X,X
States,Puerto Rico,2025,7,X,6.34921,116,6,1827
States,Virgin Islands,2025,7,X,3.11958,36,4,1154
States,New York City,2025,7,X,10.5708,12462,101,117891
States,Alabama,2025,8,X,4.33779,1879,104,43317
States,Alaska,2025,8,X,3.64572,170,12,4663
States,Arizona,2025,8,X,4.05911,3436,123,84649
States,Arkansas,2025,8,X,4.92118,487,46,9896
States,California,2025,8,X,5.7742,16171,208,280056
States,Colorado,2025,8,X,5.86109,2999,97,51168
States,Connecticut,2025,8,X,5.00705,2059,69,41122
States,Delaware,2025,8,X,3.39106,421,20,12415
States,District of Columbia,2025,8,X,7.44905,530,7,7115
States,Florida,2025,8,X,5.2907,13354,350,252405
States,Georgia,2025,8,X,4.74051,3662,97,77249
States,Hawaii,2025,8,X,4.24628,1260,33,29673
States,Idaho,2025,8,X,6.38944,1031,51,16136
States,Illinois,2025,8,X,4.25952,3087,186,72473
States,Indiana,2025,8,X,6.3868,4841,155,75797
States,Iowa,2025,8,X,4.07268,195,15,4788
States,Kansas,2025,8,X,6.74745,735,22,10893
States,Kentucky,2025,8,X,4.44746,5116,114,115032
States,Louisiana,2025,8,X,5.95364,2299,87,38615
States,Maine,2025,8,X,8.06857,1219,47,15108
States,Maryland,2025,8,X,6.09143,2982,68,48954
States,Massachusetts,2025,8,X,8.32798,7003,112,84090
States,Michigan,2025,8,X,8.86772,13527,298,152542
States,Minnesota,2025,8,X,2.6414,1055,79,39941
States,Mississippi,2025,8,X,4.90475,569,29,11601
States,Missouri,2025,8,X,3.8707,922,41,23820
States,Montana,2025,8,X,2.91824,131,27,4489
States,Nebraska,2025,8,X,6.70227,891,90,13294
States,Nevada,2025,8,X,3.72107,1476,59,39666
States,New Hampshire,2025,8,X,8.84113,798,23,9026
States,New Jersey,2025,8,X,7.12073,1977,31,27764
States,New Mexico,2025,8,X,8.15845,1384,32,16964
States,New York,2025,8,X,7.97361,7202,159,90323
States,North Carolina,2025,8,X,5.0374,4505,134,89431
States,North Dakota,2025,8,X,2.59615,403,22,15523
States,Ohio,2025,8,X,11.1993,4969,96,44369
States,Oklahoma,2025,8,X,3.28597,636,36,19355
States,Oregon,2025,8,X,7.68274,3088,82,40194
States,Pennsylvania,2025,8,X,4.06889,2575,95,63285
States,Rhode Island,2025,8,X,5.01803,654,22,13033
States,South Carolina,2025,8,X,7.0752,2099,36,29667
States,South Dakota,2025,8,X,2.42882,209,31,8605
States,Tennessee,2025,8,X,6.72152,1936,94,28803
States,Texas,2025,8,X,5.51032,2321,48,42121
States,Utah,2025,8,X,3.36601,649,47,19281
States,Vermont,2025,8,X,4.13464,269,15,6506
States,Virginia,2025,8,X,6.59271,7583,196,115021
States,Washington,2025,8,X,7.94886,8225,153,103474
States,West Virginia,2025,8,X,5.14051,675,49,13131
States,Wisconsin,2025,8,X,4.03718,1251,66,30987
States,Wyoming,2025,8,X,4.40741,119,16,2700
States,Commonwealth of the Northern Mariana Islands,2025,8,X,X,X,X,X
States,Puerto Rico,2025,8,X,5.39242,101,6,1873
States,Virgin Islands,2025,8,X,1.68209,20,4,1189
States,New York City,2025,8,X,8.66406,9599,100,110791
States,Alabama,2025,9,X,4.42918,2012,105,45426
States,Alaska,2025,9,X,4.5236,207,12,4576
States,Arizona,2025,9,X,3.77048,3233,123,85745
States,Arkansas,2025,9,X,3.74065,465,47,12431
States,California,2025,9,X,4.69029,14690,207,313200
States,Colorado,2025,9,X,5.29618,2870,97,54190
States,Connecticut,2025,9,X,3.96984,1653,69,41639
States,Delaware,2025,9,X,2.63759,335,20,12701
States,District of Columbia,2025,9,X,5.83807,380,7,6509
States,Florida,2025,9,X,4.63136,11616,351,250812
States,Georgia,2025,9,X,4.05828,3295,97,81192
States,Hawaii,2025,9,X,3.61506,1302,34,36016
States,Idaho,2025,9,X,5.12986,796,51,15517
States,Illinois,2025,9,X,3.33202,2542,188,76290
States,Indiana,2025,9,X,5.02364,3847,155,76578
States,Iowa,2025,9,X,3.39623,153,14,4505
States,Kansas,2025,9,X,5.20649,619,22,11889
States,Kentucky,2025,9,X,2.86349,4059,115,141750
States,Louisiana,2025,9,X,6.07677,2484,87,40877
States,Maine,2025,9,X,6.29832,1002,47,15909
States,Maryland,2025,9,X,5.14264,2567,67,49916
States,Massachusetts,2025,9,X,6.28848,5668,111,90133
States,Michigan,2025,9,X,7.06968,10420,295,147390
States,Minnesota,2025,9,X,2.07219,872,78,42081
States,Mississippi,2025,9,X,5.45689,593,28,10867
States,Missouri,2025,9,X,2.63386,698,41,26501
States,Montana,2025,9,X,2.02394,93,27,4595
