# Expression Atlas
# Query: Genes matching: 'default query', specifically  expressed above the expression level cutoff: 0.5 FPKM in experiment E-MTAB-5214
# Selected columns: 13/53 
# Timestamp: Fri, 16-Nov-2018 14:20:14
Gene ID	Gene Name	Brodmann (1909) area 24	Brodmann (1909) area 9	amygdala	caudate nucleus	cerebellar hemisphere	cerebellum	cerebral cortex	hippocampus proper	hypothalamus	nucleus accumbens	pituitary gland	putamen	substantia nigra
ENSG00000100784	RPS6KA5	0.7	0.8	0.6	1.0	3.0	3.0	0.7	0.6	0.7	1.0	0.7	1.0	0.7
ENSG00000100796	PPP4R3A	5.0	6.0	5.0	6.0	14.0	13.0	6.0	5.0	6.0	6.0	12.0	5.0	5.0
ENSG00000100802	C14orf93	0.9	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0
ENSG00000100804	PSMB5	30.0	33.0	25.0	27.0	22.0	23.0	34.0	27.0	34.0	30.0	40.0	27.0	33.0
ENSG00000100811	YY1	9.0	9.0	8.0	8.0	15.0	12.0	9.0	8.0	8.0	9.0	10.0	8.0	7.0
ENSG00000100813	ACIN1	9.0	10.0	9.0	10.0	22.0	22.0	11.0	9.0	11.0	10.0	27.0	9.0	9.0
ENSG00000100814	CCNB1IP1	6.0	7.0	5.0	6.0	9.0	8.0	7.0	6.0	7.0	6.0	8.0	6.0	6.0
ENSG00000100815	TRIP11	2.0	2.0	2.0	2.0	3.0	3.0	2.0	2.0	2.0	2.0	4.0	2.0	2.0
ENSG00000100823	APEX1	25.0	28.0	21.0	25.0	34.0	36.0	30.0	22.0	26.0	25.0	34.0	23.0	24.0
ENSG00000100836	PABPN1	32.0	33.0	28.0	30.0	71.0	69.0	36.0	31.0	34.0	30.0	56.0	28.0	28.0
ENSG00000100842	EFS	7.0	5.0	13.0	11.0	10.0	14.0	9.0	13.0	10.0	8.0	5.0	11.0	16.0
ENSG00000100852	ARHGAP5	11.0	10.0	11.0	10.0	9.0	10.0	8.0	9.0	9.0	9.0	6.0	9.0	9.0
ENSG00000100865	CINP	5.0	5.0	4.0	4.0	4.0	4.0	6.0	4.0	5.0	4.0	5.0	4.0	4.0
ENSG00000100883	SRP54	7.0	8.0	7.0	7.0	9.0	8.0	7.0	7.0	10.0	8.0	20.0	7.0	8.0
ENSG00000100884	CPNE6	16.0	12.0	18.0	12.0	20.0	22.0	17.0	16.0	11.0	15.0	3.0	11.0	6.0
ENSG00000100888	CHD8	5.0	5.0	4.0	5.0	13.0	12.0	6.0	4.0	5.0	5.0	8.0	4.0	4.0
ENSG00000100889	PCK2	1.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	3.0	1.0	2.0
ENSG00000100890	KIAA0391	0.5	0.5		0.5	0.8	0.8	0.5		0.5	0.5	0.9		0.5
ENSG00000100897	DCAF11	13.0	14.0	9.0	10.0	12.0	12.0	16.0	9.0	8.0	10.0	15.0	9.0	8.0
ENSG00000100902	PSMA6	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0
ENSG00000100906	NFKBIA	16.0	17.0	18.0	18.0	14.0	17.0	18.0	19.0	21.0	14.0	51.0	17.0	23.0
ENSG00000100908	EMC9	7.0	7.0	5.0	6.0	17.0	17.0	8.0	6.0	8.0	7.0	19.0	6.0	5.0
ENSG00000100911	PSME2	10.0	8.0	9.0	10.0	12.0	13.0	10.0	9.0	12.0	10.0	40.0	9.0	9.0
ENSG00000100916	BRMS1L	5.0	5.0	3.0	3.0	4.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	3.0
ENSG00000100918	REC8	5.0	4.0	4.0	4.0	22.0	25.0	7.0	4.0	8.0	5.0	53.0	4.0	4.0
ENSG00000100926	TM9SF1				0.5	0.6	0.7	0.5				1.0		
ENSG00000100934	SEC23A	4.0	5.0	3.0	4.0	6.0	5.0	3.0	3.0	4.0	4.0	5.0	3.0	3.0
ENSG00000100938	GMPR2	12.0	14.0	9.0	11.0	10.0	11.0	15.0	10.0	13.0	11.0	19.0	10.0	11.0
ENSG00000100941	PNN	18.0	18.0	19.0	20.0	50.0	47.0	20.0	22.0	22.0	20.0	66.0	19.0	21.0
ENSG00000100949	RABGGTA	5.0	6.0	4.0	5.0	11.0	12.0	8.0	5.0	6.0	5.0	14.0	5.0	5.0
ENSG00000100968	NFATC4	3.0	2.0	3.0	4.0	4.0	5.0	3.0	2.0	2.0	3.0	10.0	3.0	2.0
ENSG00000100979	PLTP	27.0	18.0	25.0	31.0	9.0	17.0	21.0	20.0	24.0	26.0	14.0	21.0	22.0
ENSG00000100982	PCIF1	8.0	9.0	7.0	8.0	24.0	26.0	11.0	8.0	9.0	8.0	18.0	7.0	8.0
ENSG00000100983	GSS	13.0	15.0	11.0	13.0	12.0	13.0	16.0	12.0	15.0	14.0	23.0	12.0	11.0
ENSG00000100985	MMP9											0.5		
ENSG00000100987	VSX1	0.8	0.5	0.8	0.6	8.0	7.0	0.6	0.7	0.9	0.7	2.0	0.5	0.8
ENSG00000100991	TRPC4AP	19.0	22.0	17.0	18.0	32.0	37.0	29.0	20.0	26.0	18.0	55.0	17.0	23.0
ENSG00000100994	PYGB	46.0	43.0	36.0	31.0	81.0	84.0	49.0	33.0	39.0	36.0	34.0	27.0	35.0
ENSG00000100997	ABHD12	30.0	34.0	22.0	26.0	27.0	27.0	34.0	32.0	26.0	29.0	21.0	27.0	29.0
ENSG00000101000	PROCR	0.9	0.8	1.0	1.0	2.0	2.0	0.8	2.0	2.0	0.9	3.0	1.0	2.0
ENSG00000101003	GINS1	0.6	0.7			2.0	1.0	0.5			0.5			
ENSG00000101004	NINL	3.0	2.0	3.0	3.0	12.0	12.0	2.0	2.0	5.0	4.0	8.0	3.0	3.0
ENSG00000101017	CD40	2.0	1.0	2.0	2.0	5.0	5.0	1.0	2.0	2.0	2.0	5.0	2.0	2.0
ENSG00000101019	UQCC1	6.0	7.0	4.0	6.0	9.0	11.0	8.0	5.0	6.0	7.0	10.0	5.0	5.0
ENSG00000101040	ZMYND8	7.0	8.0	6.0	7.0	10.0	10.0	9.0	6.0	8.0	8.0	15.0	6.0	6.0
ENSG00000101049	SGK2		0.5	1.0	0.9		0.6	0.7	1.0	0.8	0.6	1.0	1.0	2.0
ENSG00000101052	IFT52	5.0	5.0	5.0	5.0	6.0	6.0	5.0	5.0	6.0	5.0	9.0	5.0	5.0
ENSG00000101079	NDRG3	33.0	55.0	25.0	26.0	105.0	84.0	49.0	28.0	29.0	30.0	17.0	23.0	21.0
ENSG00000101082	SLA2						0.5							
ENSG00000101084	C20orf24	2.0	3.0	2.0	2.0	3.0	3.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0
ENSG00000101096	NFATC2			0.5	1.0				0.5	0.6	0.7	1.0	0.9	0.7
ENSG00000101098	RIMS4	17.0	17.0	9.0	13.0	9.0	11.0	21.0	11.0	7.0	21.0	7.0	11.0	3.0
ENSG00000101104	PABPC1L	2.0	1.0	2.0	3.0	0.7	1.0	2.0	2.0	3.0	5.0	17.0	2.0	1.0
ENSG00000101109	STK4	3.0	3.0	3.0	3.0	3.0	2.0	2.0	3.0	3.0	3.0	3.0	2.0	3.0
ENSG00000101126	ADNP	8.0	9.0	7.0	8.0	15.0	14.0	9.0	7.0	8.0	8.0	13.0	7.0	7.0
ENSG00000101132	PFDN4	9.0	10.0	7.0	6.0	6.0	5.0	7.0	7.0	11.0	7.0	5.0	6.0	8.0
ENSG00000101134	DOK5	6.0	6.0	6.0	5.0	0.5	0.5	6.0	4.0	6.0	4.0		4.0	3.0
ENSG00000101138	CSTF1	2.0	3.0	2.0	2.0	4.0	4.0	3.0	2.0	3.0	3.0	4.0	2.0	2.0
ENSG00000101144	BMP7	9.0	6.0	10.0	12.0	2.0	3.0	8.0	9.0	7.0	9.0	1.0	9.0	9.0
ENSG00000101146	RAE1	3.0	4.0	2.0	3.0	7.0	7.0	4.0	3.0	4.0	4.0	5.0	3.0	2.0
ENSG00000101150	TPD52L2	19.0	19.0	16.0	18.0	33.0	38.0	24.0	18.0	21.0	20.0	31.0	15.0	18.0
ENSG00000101152	DNAJC5	42.0	46.0	25.0	29.0	54.0	52.0	48.0	29.0	37.0	38.0	28.0	26.0	24.0
ENSG00000101158	NELFCD	7.0	8.0	7.0	7.0	16.0	17.0	9.0	7.0	8.0	7.0	28.0	7.0	8.0
ENSG00000101160	CTSZ	15.0	16.0	14.0	19.0	30.0	27.0	16.0	14.0	22.0	19.0	59.0	18.0	24.0
ENSG00000101161	PRPF6	20.0	23.0	17.0	21.0	58.0	53.0	24.0	17.0	21.0	22.0	33.0	19.0	20.0
ENSG00000101166	PRELID3B	8.0	7.0	8.0	9.0	8.0	7.0	6.0	8.0	10.0	9.0	22.0	8.0	10.0
ENSG00000101180	HRH3	14.0	10.0	5.0	20.0	20.0	26.0	12.0	4.0	17.0	27.0	1.0	24.0	2.0
ENSG00000101181	MTG2	3.0	4.0	3.0	4.0	10.0	10.0	4.0	3.0	4.0	4.0	9.0	3.0	3.0
ENSG00000101182	PSMA7	35.0	37.0	29.0	33.0	40.0	39.0	36.0	32.0	39.0	34.0	48.0	32.0	37.0
ENSG00000101187	SLCO4A1	4.0	5.0	4.0	4.0	3.0	5.0	8.0	4.0	5.0	3.0	2.0	3.0	8.0
ENSG00000101188	NTSR1	0.7	0.5					0.6		0.6				2.0
ENSG00000101189	MRGBP	4.0	5.0	3.0	4.0	7.0	7.0	5.0	4.0	4.0	4.0	7.0	3.0	4.0
ENSG00000101190	TCFL5	9.0	9.0	12.0	9.0	4.0	4.0	9.0	13.0	12.0	8.0	3.0	13.0	17.0
ENSG00000101191	DIDO1	3.0	3.0	3.0	3.0	8.0	9.0	4.0	3.0	4.0	3.0	10.0	3.0	3.0
ENSG00000101193	GID8	9.0	9.0	8.0	8.0	15.0	14.0	9.0	8.0	8.0	9.0	13.0	7.0	7.0
ENSG00000101194	SLC17A9							0.6	0.5	0.6		4.0		0.5
ENSG00000101198	NKAIN4	15.0	6.0	17.0	16.0	4.0	6.0	7.0	13.0	15.0	19.0	0.9	15.0	13.0
ENSG00000101199	ARFGAP1	13.0	14.0	11.0	11.0	22.0	24.0	17.0	13.0	13.0	11.0	71.0	11.0	12.0
ENSG00000101200	AVP									45.0				
ENSG00000101203	COL20A1	2.0	1.0	2.0	0.7	0.8	1.0	2.0	1.0	0.8	1.0	0.6	0.8	1.0
ENSG00000101204	CHRNA4	4.0	3.0	2.0	1.0	1.0	2.0	4.0	2.0	3.0	1.0	1.0	0.8	3.0
ENSG00000101210	EEF1A2	223.0	298.0	116.0	116.0	319.0	308.0	310.0	127.0	151.0	131.0	178.0	108.0	75.0
ENSG00000101213	PTK6	0.5	0.6	0.8	0.7	2.0	3.0	0.8	0.8	0.6	0.7		0.7	0.9
ENSG00000101216	GMEB2	3.0	3.0	3.0	3.0	7.0	7.0	4.0	3.0	3.0	3.0	6.0	3.0	2.0
ENSG00000101220	C20orf27	13.0	12.0	11.0	70.0	6.0	8.0	14.0	10.0	17.0	82.0	10.0	57.0	14.0
ENSG00000101222	SPEF1	4.0	4.0	3.0	14.0	0.6	0.6	5.0	5.0	2.0	14.0	3.0	13.0	1.0
ENSG00000101224	CDC25B	10.0	11.0	8.0	14.0	47.0	50.0	15.0	9.0	13.0	16.0	30.0	13.0	9.0
ENSG00000101230	ISM1	0.5	0.5		0.5			0.5	0.5	1.0		2.0	0.5	0.7
ENSG00000101236	RNF24	5.0	6.0	4.0	4.0	5.0	5.0	6.0	5.0	4.0	5.0	4.0	4.0	4.0
ENSG00000101246	ARFRP1	5.0	5.0	4.0	5.0	7.0	7.0	6.0	4.0	5.0	5.0	6.0	5.0	4.0
ENSG00000101247	NDUFAF5	2.0	3.0	2.0	2.0	4.0	4.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0
ENSG00000101255	TRIB3	1.0	1.0	1.0		3.0	3.0	2.0	0.9	1.0	0.6	6.0		0.6
ENSG00000101265	RASSF2	17.0	15.0	34.0	20.0	13.0	16.0	15.0	41.0	31.0	16.0	4.0	29.0	81.0
ENSG00000101266	CSNK2A1	9.0	10.0	7.0	8.0	12.0	11.0	9.0	8.0	9.0	8.0	11.0	7.0	8.0
ENSG00000101276	SLC52A3	1.0	1.0	1.0	1.0	0.5	0.9	2.0	2.0	2.0	0.9		1.0	2.0
ENSG00000101282	RSPO4	0.9	0.7	1.0	3.0			0.9	1.0	5.0	3.0	2.0	3.0	2.0
ENSG00000101290	CDS2	11.0	12.0	8.0	9.0	18.0	17.0	11.0	9.0	14.0	10.0	11.0	8.0	11.0
ENSG00000101294	HM13	4.0	5.0	3.0	4.0	5.0	6.0	5.0	4.0	6.0	4.0	16.0	4.0	4.0
ENSG00000101298	SNPH	35.0	35.0	23.0	20.0	16.0	19.0	42.0	28.0	19.0	23.0	10.0	18.0	11.0
ENSG00000101306	MYLK2	0.5	0.5					0.7	0.6	0.6			0.5	0.6
ENSG00000101310	SEC23B	7.0	8.0	7.0	9.0	9.0	8.0	8.0	7.0	8.0	8.0	23.0	8.0	8.0
ENSG00000101311	FERMT1	0.9	0.6	0.9	0.9			0.7	1.0	1.0	1.0		0.8	1.0
ENSG00000101327	PDYN	2.0	1.0	2.0	11.0			1.0	2.0	3.0	49.0		7.0	
ENSG00000101331	CCM2L	2.0	1.0	1.0	1.0	3.0	3.0	2.0	2.0	1.0	1.0	2.0	1.0	2.0
ENSG00000101333	PLCB4	2.0	2.0	1.0	2.0	24.0	21.0	2.0	1.0	4.0	0.9	7.0	1.0	3.0
ENSG00000101335	MYL9	7.0	5.0	7.0	10.0	3.0	4.0	8.0	7.0	10.0	9.0	22.0	11.0	11.0
ENSG00000101336	HCK	0.7	0.7	1.0	1.0	0.7	0.7	0.8	1.0	1.0	0.9	1.0	0.9	2.0
ENSG00000101337	TM9SF4	10.0	12.0	7.0	10.0	16.0	17.0	12.0	8.0	10.0	10.0	18.0	8.0	7.0
ENSG00000101342	TLDC2					0.5	0.5					1.0		0.5
ENSG00000101343	CRNKL1	3.0	3.0	2.0	3.0	4.0	4.0	3.0	3.0	3.0	3.0	5.0	3.0	3.0
ENSG00000101346	POFUT1	2.0	2.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	6.0	3.0	3.0
ENSG00000101347	SAMHD1	6.0	6.0	6.0	6.0	6.0	5.0	5.0	6.0	7.0	5.0	12.0	4.0	8.0
ENSG00000101349	PAK5	3.0	5.0	2.0	2.0	13.0	10.0	4.0	2.0	2.0	3.0	1.0	2.0	0.5
ENSG00000101350	KIF3B	16.0	17.0	12.0	13.0	14.0	13.0	17.0	13.0	12.0	15.0	15.0	12.0	10.0
ENSG00000101353	MROH8	1.0	1.0	0.8	1.0	2.0	2.0	1.0	0.8	1.0	1.0	2.0	0.8	0.7
ENSG00000101361	NOP56	11.0	13.0	9.0	9.0	24.0	25.0	15.0	11.0	13.0	11.0	21.0	9.0	10.0
ENSG00000101363	MANBAL	20.0	21.0	15.0	18.0	14.0	16.0	23.0	17.0	22.0	21.0	27.0	17.0	17.0
ENSG00000101365	IDH3B	21.0	26.0	15.0	19.0	42.0	45.0	29.0	17.0	20.0	20.0	26.0	18.0	20.0
ENSG00000101367	MAPRE1	20.0	15.0	24.0	22.0	8.0	8.0	15.0	21.0	24.0	18.0	20.0	22.0	30.0
ENSG00000101384	JAG1	2.0	2.0	3.0	3.0	0.8	1.0	2.0	3.0	3.0	3.0	4.0	2.0	3.0
ENSG00000101391	CDK5RAP1	4.0	4.0	3.0	4.0	10.0	10.0	5.0	4.0	4.0	4.0	8.0	4.0	3.0
ENSG00000101400	SNTA1	64.0	49.0	62.0	82.0	11.0	17.0	57.0	46.0	44.0	67.0	9.0	78.0	51.0
ENSG00000101405	OXT					0.7	0.6			94.0		0.9		
ENSG00000101407	TTI1	3.0	4.0	2.0	3.0	4.0	5.0	4.0	3.0	3.0	3.0	7.0	3.0	3.0
ENSG00000101412	E2F1	3.0	4.0	3.0	3.0	0.8	0.9	4.0	3.0	2.0	3.0	0.5	4.0	3.0
ENSG00000101413	RPRD1B	3.0	3.0	3.0	3.0	6.0	6.0	4.0	3.0	3.0	3.0	6.0	3.0	3.0
ENSG00000101417	PXMP4	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	3.0	2.0	2.0
ENSG00000101421	CHMP4B	80.0	94.0	64.0	60.0	55.0	49.0	81.0	59.0	71.0	69.0	60.0	66.0	67.0
ENSG00000101438	SLC32A1	6.0	5.0	2.0	13.0	2.0	5.0	6.0	1.0	7.0	24.0	5.0	10.0	1.0
ENSG00000101439	CST3	251.0	199.0	305.0	307.0	80.0	123.0	262.0	224.0	176.0	221.0	113.0	360.0	225.0
ENSG00000101442	ACTR5	3.0	3.0	2.0	3.0	5.0	5.0	3.0	2.0	3.0	4.0	5.0	3.0	2.0
ENSG00000101443	WFDC2	2.0	3.0	2.0	6.0	1.0	2.0	3.0	2.0	2.0	2.0	43.0	7.0	2.0
ENSG00000101444	AHCY	10.0	11.0	9.0	11.0	6.0	7.0	12.0	10.0	12.0	13.0	20.0	10.0	11.0
ENSG00000101445	PPP1R16B	34.0	34.0	23.0	35.0	18.0	25.0	44.0	24.0	7.0	44.0	1.0	37.0	12.0
ENSG00000101447	FAM83D		0.7		0.9	0.6	0.7	0.7			0.8		0.8	
ENSG00000101452	DHX35	2.0	2.0	1.0	2.0	3.0	3.0	2.0	2.0	2.0	2.0	3.0	2.0	2.0
ENSG00000101457	DNTTIP1	6.0	7.0	5.0	6.0	8.0	8.0	7.0	5.0	7.0	7.0	11.0	6.0	6.0
ENSG00000101460	MAP1LC3A	57.0	52.0	38.0	30.0	68.0	66.0	60.0	45.0	63.0	35.0	42.0	30.0	44.0
ENSG00000101463	SYNDIG1	10.0	13.0	7.0	6.0	15.0	20.0	15.0	8.0	6.0	3.0		7.0	9.0
ENSG00000101464	PIGU	4.0	5.0	4.0	5.0	5.0	5.0	4.0	5.0	6.0	4.0	7.0	5.0	5.0
ENSG00000101470	TNNC2	2.0	3.0	2.0	4.0	2.0	2.0	3.0	2.0	2.0	4.0	2.0	4.0	1.0
ENSG00000101473	ACOT8	6.0	6.0	4.0	5.0	6.0	7.0	6.0	5.0	5.0	6.0	6.0	5.0	4.0
ENSG00000101474	APMAP	31.0	39.0	23.0	25.0	112.0	93.0	34.0	28.0	39.0	26.0	63.0	22.0	28.0
ENSG00000101489	CELF4	22.0	25.0	13.0	11.0	32.0	27.0	23.0	12.0	21.0	17.0	11.0	9.0	9.0
ENSG00000101493	ZNF516	2.0	2.0	2.0	3.0	0.6	0.9	2.0	2.0	2.0	4.0	9.0	2.0	1.0
ENSG00000101542	CDH20	8.0	6.0	8.0	10.0	2.0	4.0	7.0	6.0	6.0	8.0	0.9	8.0	8.0
ENSG00000101544	ADNP2	2.0	3.0	2.0	2.0	3.0	3.0	3.0	2.0	3.0	2.0	5.0	2.0	2.0
ENSG00000101546	RBFA	2.0	2.0	2.0	2.0	5.0	5.0	2.0	2.0	2.0	2.0	4.0	2.0	2.0
ENSG00000101557	USP14	8.0	10.0	6.0	7.0	11.0	10.0	9.0	8.0	11.0	9.0	10.0	7.0	8.0
ENSG00000101558	VAPA	11.0	12.0	9.0	9.0	13.0	10.0	9.0	9.0	12.0	10.0	9.0	8.0	11.0
ENSG00000101574	METTL4	1.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0
ENSG00000101577	LPIN2	11.0	11.0	8.0	11.0	10.0	10.0	10.0	7.0	11.0	12.0	9.0	9.0	8.0
ENSG00000101596	SMCHD1	2.0	2.0	2.0	3.0	7.0	8.0	3.0	2.0	3.0	2.0	5.0	2.0	2.0
ENSG00000101605	MYOM1	2.0	2.0	3.0	3.0	1.0	2.0	2.0	3.0	3.0	2.0	1.0	3.0	5.0
ENSG00000101608	MYL12A	7.0	6.0	9.0	10.0	5.0	5.0	6.0	9.0	11.0	7.0	22.0	10.0	13.0
ENSG00000101624	CEP76	0.7	0.8	0.5	0.6	2.0	2.0	0.7	0.5	0.7	0.7	1.0	0.5	0.5
ENSG00000101638	ST8SIA5	4.0	5.0	1.0	0.7	15.0	16.0	6.0	2.0	0.8	0.7		0.6	0.7
ENSG00000101639	CEP192	2.0	2.0	2.0	2.0	3.0	4.0	3.0	2.0	2.0	2.0	4.0	2.0	2.0
ENSG00000101654	RNMT	6.0	8.0	4.0	5.0	9.0	8.0	6.0	4.0	7.0	5.0	8.0	4.0	5.0
ENSG00000101665	SMAD7	4.0	4.0	4.0	4.0	11.0	11.0	5.0	4.0	4.0	3.0	7.0	4.0	4.0
ENSG00000101670	LIPG					0.6	0.8							
ENSG00000101680	LAMA1	0.5		0.5	0.8					0.6	0.7	1.0	0.6	
ENSG00000101695	RNF125			0.7	0.7				1.0	0.8			0.7	1.0
ENSG00000101745	ANKRD12	3.0	3.0	3.0	3.0	7.0	8.0	3.0	3.0	3.0	3.0	4.0	3.0	3.0
ENSG00000101746	NOL4	4.0	5.0	2.0	2.0	5.0	4.0	3.0	2.0	4.0	3.0	4.0	2.0	1.0
ENSG00000101751	POLI	2.0	2.0	2.0	2.0	3.0	3.0	2.0	2.0	2.0	2.0	6.0	2.0	2.0
ENSG00000101752	MIB1	4.0	4.0	4.0	4.0	6.0	5.0	3.0	4.0	5.0	4.0	5.0	4.0	4.0
ENSG00000101773	RBBP8	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	5.0	1.0	2.0
ENSG00000101782	RIOK3	5.0	5.0	4.0	4.0	10.0	8.0	5.0	5.0	6.0	4.0	11.0	4.0	6.0
ENSG00000101811	CSTF2	3.0	3.0	3.0	3.0	7.0	7.0	4.0	3.0	3.0	3.0	4.0	3.0	3.0
ENSG00000101812	H2BFM					0.7	0.6							
ENSG00000101825	MXRA5											0.5		
ENSG00000101842	VSIG1										0.5	2.0		
ENSG00000101843	PSMD10	17.0	17.0	15.0	15.0	16.0	13.0	12.0	15.0	27.0	16.0	16.0	13.0	19.0
ENSG00000101844	ATG4A	2.0	2.0	2.0	3.0	4.0	4.0	2.0	2.0	3.0	2.0	7.0	2.0	3.0
ENSG00000101846	STS	3.0	6.0	2.0	2.0	2.0	2.0	5.0	2.0	3.0	2.0	0.9	2.0	2.0
ENSG00000101849	TBL1X	4.0	4.0	5.0	7.0	2.0	2.0	4.0	4.0	6.0	6.0	15.0	6.0	4.0
ENSG00000101850	GPR143	2.0	2.0	2.0	3.0		0.6	2.0	1.0	2.0	3.0	1.0	3.0	2.0
ENSG00000101856	PGRMC1	66.0	68.0	59.0	46.0	51.0	38.0	47.0	67.0	103.0	66.0	46.0	41.0	72.0
ENSG00000101868	POLA1	1.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ENSG00000101871	MID1	1.0	1.0	1.0	2.0	5.0	5.0	1.0	1.0	1.0	2.0	2.0	2.0	1.0
ENSG00000101882	NKAP	2.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	3.0	2.0	3.0	2.0	2.0
ENSG00000101883	RHOXF1	1.0	2.0	0.8	0.7	9.0	8.0	2.0	0.8	2.0	1.0	1.0	0.6	0.7
ENSG00000101888	NXT2	2.0	1.0	2.0	2.0	0.7	0.8	1.0	2.0	2.0	2.0	0.7	2.0	2.0
ENSG00000101898	MCTS2P	0.7	0.9	0.5	0.5	0.9	1.0	1.0	0.6	0.9	0.6	2.0		0.6
ENSG00000101901	ALG13	2.0	3.0	2.0	3.0	4.0	4.0	3.0	2.0	3.0	3.0	8.0	2.0	3.0
ENSG00000101911	PRPS2	4.0	9.0	3.0	4.0	3.0	2.0	6.0	3.0	3.0	5.0	2.0	3.0	2.0
ENSG00000101928	MOSPD1	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0
ENSG00000101935	AMMECR1	0.5	0.6			0.6	0.7	0.6		0.5		1.0		
ENSG00000101938	CHRDL1	9.0	10.0	6.0	13.0	2.0	4.0	10.0	3.0	1.0	6.0	3.0	12.0	1.0
ENSG00000101940	WDR13	17.0	16.0	16.0	14.0	10.0	11.0	19.0	16.0	12.0	15.0	25.0	14.0	10.0
ENSG00000101945	SUV39H1	2.0	2.0	1.0	1.0	3.0	3.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0
ENSG00000101955	SRPX	1.0	0.9	2.0	2.0	3.0	6.0	1.0	2.0	5.0	2.0	2.0	1.0	6.0
ENSG00000101958	GLRA2	2.0	1.0	1.0		6.0	5.0	0.9		4.0	2.0			
ENSG00000101966	XIAP	5.0	5.0	4.0	4.0	6.0	4.0	3.0	4.0	6.0	5.0	5.0	4.0	4.0
ENSG00000101972	STAG2	5.0	5.0	6.0	6.0	10.0	9.0	5.0	6.0	6.0	5.0	7.0	5.0	7.0
ENSG00000101974	ATP11C	0.6	0.5	0.9	1.0	2.0	2.0	0.6	0.8	1.0	1.0	2.0	1.0	1.0
ENSG00000101977	MCF2	2.0	3.0	1.0	2.0	1.0	1.0	2.0	1.0	3.0	2.0	1.0	1.0	2.0
ENSG00000101986	ABCD1	1.0	0.9	1.0	2.0	0.6	0.8	1.0	1.0	1.0	1.0	6.0	2.0	1.0
ENSG00000101997	CCDC22	5.0	5.0	4.0	5.0	12.0	13.0	7.0	4.0	5.0	5.0	10.0	5.0	5.0
ENSG00000102001	CACNA1F					0.7	0.8							
ENSG00000102003	SYP	71.0	127.0	32.0	27.0	96.0	81.0	92.0	46.0	65.0	32.0	42.0	26.0	25.0
ENSG00000102007	PLP2	4.0	3.0	4.0	5.0	12.0	12.0	4.0	5.0	9.0	4.0	68.0	3.0	5.0
ENSG00000102024	PLS3	7.0	7.0	7.0	6.0	1.0	2.0	6.0	7.0	6.0	3.0	3.0	6.0	9.0
ENSG00000102030	NAA10	8.0	7.0	6.0	7.0	13.0	14.0	10.0	7.0	7.0	7.0	11.0	6.0	6.0
ENSG00000102032	RENBP	4.0	3.0	5.0	7.0	1.0	2.0	4.0	5.0	7.0	7.0	3.0	7.0	6.0
ENSG00000102034	ELF4									0.5		3.0		0.6
ENSG00000102038	SMARCA1	10.0	9.0	9.0	9.0	12.0	10.0	8.0	9.0	16.0	9.0	29.0	7.0	11.0
ENSG00000102053	ZC3H12B	1.0	2.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0	2.0	2.0	1.0	0.9
ENSG00000102054	RBBP7	8.0	9.0	7.0	9.0	9.0	8.0	9.0	7.0	8.0	11.0	15.0	8.0	7.0
ENSG00000102057	KCND1	0.8	0.9	0.6	0.9	5.0	6.0	1.0	0.7	0.9	0.7	1.0	0.7	0.6
ENSG00000102078	SLC25A14	4.0	6.0	3.0	5.0	7.0	6.0	5.0	3.0	6.0	6.0	10.0	4.0	3.0
ENSG00000102081	FMR1	7.0	8.0	6.0	5.0	11.0	9.0	6.0	6.0	6.0	5.0	6.0	5.0	6.0
ENSG00000102096	PIM2	4.0	5.0	2.0	4.0	7.0	7.0	5.0	3.0	6.0	5.0	5.0	3.0	3.0
ENSG00000102098	SCML2					0.8	0.8					1.0		
ENSG00000102100	SLC35A2	3.0	4.0	2.0	3.0	3.0	3.0	4.0	3.0	4.0	3.0	9.0	3.0	3.0
ENSG00000102103	PQBP1	17.0	18.0	15.0	16.0	34.0	32.0	20.0	15.0	19.0	17.0	31.0	15.0	16.0
ENSG00000102104	RS1	0.7	0.8		0.7			0.8					0.6	
ENSG00000102109	PCSK1N	170.0	164.0	122.0	155.0	60.0	65.0	175.0	112.0	256.0	228.0	617.0	165.0	82.0
ENSG00000102119	EMD	15.0	15.0	12.0	14.0	26.0	27.0	17.0	13.0	18.0	17.0	46.0	13.0	14.0
