Gene	logFC	SE	CI_lower	CI_upper	df	P.Value	qval	rank
LILRA2	0.926848993428456	0.240001498240901	0.456454700640637	1.39724328621627	3	0.000112533174966286	0.000915868548536575	2481
KIAA1328	-0.128701776592421	0.0333285847961229	-0.194024602448511	-0.0633789507363307	3	0.000112645316492003	0.000916411857617454	2482
PADI4	1.75068089372467	0.45338416937347	0.862064250592062	2.63929753685728	3	0.000112756194165605	0.000916679847375448	2483
PTCH1	-0.960877573161745	0.248845934797261	-1.44860664306358	-0.473148503259911	3	0.000112769054124436	0.000916679847375448	2484
C5orf42	-0.121877604595379	0.0315663800143774	-0.183746572545863	-0.060008636644894	3	0.000112926665765643	0.000917412776236221	2485
ZCCHC18	-0.465251836491786	0.120502113911798	-0.701431639819854	-0.229072033163719	3	0.000112950087248576	0.000917412776236221	2486
ZNF638	-0.4433768319656	0.11484927299023	-0.668477270677059	-0.218276393254141	3	0.000113150347181602	0.000918669807113353	2487
PRR5	-0.445327903085174	0.115369704304598	-0.671448368429221	-0.219207437741128	3	0.000113383628666833	0.000920193822363622	2488
LOC642852	-0.479082724461785	0.124117621307038	-0.722348792070361	-0.23581665685321	3	0.000113429254507363	0.000920194257538238	2489
PANK4	-0.352233090030302	0.0912728888208697	-0.531124664884135	-0.173341515176469	3	0.000113795750847599	0.000922796707274991	2490
CYBA	0.705681445352353	0.182876262503136	0.347250557218914	1.06411233348579	3	0.00011394889935437	0.000923667673931525	2491
CD2BP2	0.241386565049178	0.0625631306056901	0.11876508230195	0.364008047796406	3	0.000114184133001524	0.000925203055203358	2492
ANGPT2	0.102208870244201	0.0264921878284826	0.0502851362287045	0.154132604259697	3	0.000114283181933318	0.000925634179541742	2493
SLC2A4RG	-0.625787336513606	0.16221669756916	-0.943726221440185	-0.307848451587026	3	0.000114447520357623	0.000926591435753062	2494
LINC01268	0.253126131896054	0.0656170556574305	0.12451906603593	0.381733197756178	3	0.000114493147395201	0.000926591435753062	2495
GBE1	0.739272769652545	0.191646829624783	0.363651885836687	1.1148936534684	3	0.000114564599190716	0.000926798231914638	2496
USP21	-0.150616888985853	0.0390466099436744	-0.227146838193838	-0.0740869397778678	3	0.000114617596825078	0.000926855632796144	2497
PLAGL1	0.377884066195787	0.0979708892312194	0.185864651769234	0.56990348062234	3	0.000114737598483904	0.000927454599114084	2498
TESPA1	-0.788273737136672	0.204398930386505	-1.18888827917273	-0.387659195100613	3	0.000115000787714978	0.000929210046234826	2499
C20orf181	0.139408639449804	0.0361557373889775	0.0685446963329194	0.210272582566688	3	0.000115360284773947	0.000931741948062215	2500
GPRC5B	-0.175365793628763	0.0454911000047328	-0.264526711255149	-0.0862048760023765	3	0.000115754556460601	0.000934552580588748	2501
CTSW	-0.891798656589832	0.231363519561754	-1.3452628222673	-0.438334490912366	3	0.000115950056631871	0.00093575681195473	2502
AUNIP	0.216536843847218	0.0561804410222996	0.106425202807934	0.326648484886502	3	0.000116056400650055	0.000936240847753059	2503
WBP1L	0.199202342990953	0.0516883878475474	0.0978949643908222	0.300509721591084	3	0.000116246817538478	0.000937066070676696	2504
PLXNC1	1.11460688253549	0.289215376016541	0.547755161767856	1.68145860330312	3	0.000116251510848114	0.000937066070676696	2505
AZI2	0.722465174716606	0.187471258789626	0.355028259352552	1.08990209008066	3	0.000116327921807479	0.000937307820086438	2506
C8orf88	0.625417943258808	0.162308559061299	0.307299013116069	0.943536873401546	3	0.000116552969228377	0.000938746531575348	2507
OXNAD1	-0.798354462046021	0.207250978066811	-1.20455891481767	-0.392150009274371	3	0.000117102323150194	0.000942795099301718	2508
ZNF17	-0.15846570267145	0.0411404405186896	-0.239099484396194	-0.0778319209467063	3	0.000117241666712461	0.000943540747013951	2509
CYB561A3	-0.676742729592967	0.175770997657141	-1.02124755452764	-0.332237904658295	3	0.000118050929019456	0.000949675043331019	2510
ATP6V1E1	0.386480601926743	0.100394073151951	0.189711834287639	0.583249369565847	3	0.000118293662492952	0.000951248758684862	2511
PIGW	-0.373611187326026	0.0970582732419383	-0.563841907281872	-0.183380467370179	3	0.000118432064362074	0.00095198258105056	2512
EGLN1	0.602926145103714	0.15669182835746	0.29581580485136	0.910036485356068	3	0.000119160543699429	0.000957457102418967	2513
NSL1	0.136953058544646	0.035594527263897	0.0671890670606788	0.206717050028613	3	0.000119286674149153	0.000957874273138097	2514
DLG1	-0.638408126474738	0.165926094885652	-0.963617296545993	-0.313198956403484	3	0.000119307339388981	0.000957874273138097	2515
GDPD5	-0.164498330953998	0.0427552607164589	-0.248297102107877	-0.0806995598001181	3	0.000119358146274199	0.000957901307459704	2516
NGDN	-0.448627338110093	0.116610771838543	-0.677180251123056	-0.220074425097131	3	0.000119465501192134	0.000958381962682385	2517
ZNF736	-0.517700118115371	0.134582208096537	-0.781476398944459	-0.253923837286283	3	0.000119709472884137	0.000959275065779066	2518
MIR99AHG	0.0981816619352105	0.0255247740413826	0.0481540241005778	0.148209299769843	3	0.00011980528561934	0.000959275065779066	2519
TM9SF2	0.402421160760549	0.104619522232647	0.197370665104774	0.607471656416323	3	0.000119806999799773	0.000959275065779066	2520
BORCS5	0.157186194961058	0.0408648868789892	0.0770924884459357	0.23727990147618	3	0.000119824217034066	0.000959275065779066	2521
INO80	-0.197573476373313	0.051364873574668	-0.298246778650116	-0.0969001740965108	3	0.000119831499301733	0.000959275065779066	2522
CHMP2A	0.694957500431276	0.180676988675586	0.340837109791977	1.04907789107057	3	0.000119861875542818	0.000959275065779066	2523
STRADB	-0.940770673012037	0.24462112838567	-1.4202192745055	-0.461322071518575	3	0.000120146248453809	0.000961169987630471	2524
LINC01089	-0.441546610208869	0.11484751903028	-0.666643611221995	-0.216449609195742	3	0.000120732782299238	0.000965479738687608	2525
STAG3L4	-0.220450032980238	0.0573468352266212	-0.332847764651768	-0.108052301308707	3	0.00012096931064218	0.000966853008610076	2526
TNFAIP3	0.507887619123472	0.132121655063717	0.248933933620762	0.766841304626181	3	0.000121000274997903	0.000966853008610076	2527
PRKAR2A	0.427576771812134	0.111247669741234	0.209535345755309	0.64561819786896	3	0.000121308209529259	0.000968930129278002	2528
ARHGDIB	0.386897295677437	0.10066857628135	0.189590511791068	0.584204079563805	3	0.000121401958848009	0.000969001922312247	2529
JPH2	0.163836729074627	0.0426296790270852	0.0802840935090373	0.247389364640216	3	0.000121413176676406	0.000969001922312247	2530
RAPGEF5	0.128853869378191	0.0335296894362917	0.0631368856702458	0.194570853086136	3	0.000121550212780246	0.000969712325744263	2531
SLC1A3	0.678418861881069	0.176547667498871	0.332391792028729	1.02444593173341	3	0.000121690594927853	0.000970448851810111	2532
JMJD8	-0.204451112169769	0.053208191024243	-0.308737250259813	-0.100164974079725	3	0.000121800119054327	0.000970938809295294	2533
DSC1	-0.51431100357652	0.133861537258774	-0.776674795518883	-0.251947211634157	3	0.000121980204189226	0.000971732378626904	2534
TRMT1L	0.444577631830065	0.115712738827751	0.217784831175183	0.671370432484946	3	0.000121995918176466	0.000971732378626904	2535
CD48	0.504125759803669	0.131217521060807	0.246944144383861	0.761307375223476	3	0.000122081158568207	0.000972027899767052	2536
DIEXF	-0.528265086455024	0.13754499165502	-0.797848316352725	-0.258681856557323	3	0.000122698373178104	0.000976146720572155	2537
TSPAN33	-0.265492836210632	0.0691271018743221	-0.400979466239935	-0.13000620618133	3	0.00012271017667403	0.000976146720572155	2538
THOC1	-0.435206698639392	0.113317934058979	-0.657305768197475	-0.21310762908131	3	0.000122743488685257	0.000976146720572155	2539
CDKN2B	0.254200876918746	0.0661943026912746	0.124462427662105	0.383939326175387	3	0.000122922651242215	0.000977186682631025	2540
SLC3A2	0.275667652429187	0.0718004551948543	0.134941346173691	0.416393958684683	3	0.000123356447375478	0.000980249266196633	2541
ZNF567	-0.842918892541954	0.219571953754799	-1.27327201391645	-0.412565771167454	3	0.000123577307372507	0.000981618013558479	2542
STAC3	0.233923855203766	0.0609393837304371	0.114484857852043	0.353362852555489	3	0.000123721806150026	0.000982275478102378	2543
CAAP1	-0.639008948878595	0.166474095824023	-0.965292181052549	-0.312725716704641	3	0.000123793870466714	0.000982275478102378	2544
BICD1	-0.459503465015102	0.119710223444876	-0.694131191548302	-0.224875738481902	3	0.000123806016826988	0.000982275478102378	2545
PDSS1	1.05058927076047	0.273715445417897	0.514116855729052	1.58706168579189	3	0.000123912513951096	0.000982734281893374	2546
IMP3	-0.578276837288737	0.150685951619381	-0.873615875438869	-0.282937799138606	3	0.000124227778379812	0.000984592321053804	2547
ZNF467	0.859773566260962	0.224039583710418	0.420664051077196	1.29888308144473	3	0.0001242443162661	0.000984592321053804	2548
LIMA1	-0.475827900072383	0.124003198981593	-0.718869704044059	-0.232786096100707	3	0.000124433578916638	0.000985705306192528	2549
ZNF500	-0.253319786807448	0.0660404161827005	-0.382756624049577	-0.123882949565319	3	0.000125141125904956	0.000990797237596404	2550
LRFN3	-0.284081560719673	0.0740612699739129	-0.42923898251784	-0.138924138921506	3	0.000125174512336986	0.000990797237596404	2551
LINC00997	0.136225372090226	0.0355212304074457	0.0666050398050833	0.205845704375369	3	0.000125543392202004	0.000992993636892942	2552
CYBB	1.02701959630609	0.267809465254022	0.502122689689271	1.5519165029229	3	0.000125620966988274	0.000992993636892942	2553
MARCH8	-0.556312533829213	0.145066716757875	-0.840638074030122	-0.271986993628304	3	0.000125628843023672	0.000992993636892942	2554
UBASH3A	-1.06483102968376	0.277673245805726	-1.60906059093332	-0.520601468434204	3	0.000125648709501856	0.000992993636892942	2555
SLC36A1	0.992565890048691	0.258860020008836	0.485209573794055	1.49992220630333	3	0.000125884955934045	0.000994380557715299	2556
CDA	1.34503630386276	0.350790631923807	0.657499299178053	2.03257330854747	3	0.000125922696418285	0.000994380557715299	2557
MAP2K6	1.67574363823945	0.437067080898938	0.819107900849482	2.53237937562943	3	0.000126042763439641	0.000994939593187345	2558
TGIF2	-0.367374015544772	0.0958268529588136	-0.555191196095862	-0.179556834993682	3	0.000126216098294439	0.00099591850596378	2559
HOXB2	-0.682119303263024	0.177936271245226	-1.03086798644702	-0.333370620079031	3	0.000126331046929007	0.000996436132652541	2560
LOC283045	0.147786702746814	0.0385538462514938	0.0722225526283914	0.223350852865236	3	0.00012645902648665	0.000996989118926704	2561
KCNH5	-0.129366838454487	0.0337492651144991	-0.1955141825836	-0.0632194943253749	3	0.000126499907027051	0.000996989118926704	2562
RWDD2A	-0.346917700261265	0.0905064526366542	-0.524307087797588	-0.169528312724943	3	0.000126553172705433	0.000997019767174449	2563
LEAP2	-0.222323913695623	0.0580030238369208	-0.336007751410406	-0.10864007598084	3	0.000126604835405558	0.000997037767749233	2564
ENOSF1	-0.76939536780858	0.200747878033189	-1.16285397872647	-0.375936756890691	3	0.000126772788059981	0.00099797120331662	2565
NTPCR	-0.179023075217602	0.0467195739652942	-0.270591757562634	-0.08745439287257	3	0.000127175799505071	0.0010006440761823	2566
ZNF317	-0.176374760618748	0.0460292723076633	-0.266590476576355	-0.0861590446611416	3	0.000127211437379158	0.0010006440761823	2567
COLGALT1	0.652190801712603	0.170219759617899	0.318566203404455	0.985815400020751	3	0.00012738325669974	0.00100160542028083	2568
RHOT2	-0.237162008143645	0.0619111996062768	-0.358505729611618	-0.115818286675672	3	0.000127789492284502	0.00100440849677254	2569
BCAT1	1.60787874269808	0.419780195925924	0.785124677260101	2.43063280813606	3	0.000127993742989929	0.00100562243519558	2570
TNNT1	0.405952561058185	0.10599019194798	0.198215602125657	0.613689519990713	3	0.000128093517659549	0.00100601490026511	2571
TMEM18	-0.259764802238227	0.0678288444289822	-0.392706894432002	-0.126822710044451	3	0.000128294372231297	0.00100720060812377	2572
ACOT13	0.452132480685838	0.118068079380612	0.220723297376023	0.683541663995654	3	0.000128444673976001	0.0010077483664879	2573
PPIE	-0.194078541100302	0.0506813880689396	-0.293412236401921	-0.0947448457986822	3	0.000128463960743851	0.0010077483664879	2574
CCNG2	-0.307196036969467	0.0802336910147421	-0.464451181705076	-0.149940892233858	3	0.00012878732758283	0.00100989270623398	2575
NELFCD	-0.458312094082379	0.119706218160837	-0.692931970403113	-0.223692217761645	3	0.000128852980444119	0.00101001528770483	2576
SELENOM	-0.417768707167777	0.109126575146796	-0.6316528642117	-0.203884550123854	3	0.00012903411307784	0.00101104261205578	2577
KIAA1147	-0.697660819196389	0.182289925399344	-1.0549425077236	-0.340379130669183	3	0.000129606843906188	0.00101513630417135	2578
CREBBP	0.165598992184038	0.0432729250356747	0.0807856176084136	0.250412366759662	3	0.000129793564329537	0.00101581451434334	2579
BATF2	0.631072943655628	0.16490667238424	0.30786180497217	0.954284082339085	3	0.000129794049475327	0.00101581451434334	2580
COPB1	0.206806445393312	0.054054296247938	0.100861971537695	0.312750919248929	3	0.000130294068135202	0.00101933274846416	2581
ALMS1	-0.461237024856373	0.120560790545333	-0.697531832272903	-0.224942217439844	3	0.000130367610213309	0.00101945723613726	2582
SESN2	0.620469126983987	0.162185266096994	0.302591846610835	0.938346407357139	3	0.000130410956861259	0.00101945723613726	2583
CEP19	0.692373466646853	0.181003774949512	0.337612586680017	1.04713434661369	3	0.000130672333469624	0.00102050453541774	2584
TBCA	0.36848745333448	0.0963327015247101	0.179678827812602	0.557296078856359	3	0.000130690174150744	0.00102050453541774	2585
GNL3	-0.343038858282694	0.0896800242934752	-0.518808476030583	-0.167269240534806	3	0.000130696549553797	0.00102050453541774	2586
CARD19	0.568025192422983	0.148508503035656	0.27695387507514	0.859096509770825	3	0.000130842988650713	0.00102125304477588	2587
SLC6A6	0.69016429974081	0.180447190505078	0.33649430523942	1.0438342942422	3	0.000130908068600851	0.00102136619829535	2588
IFRD1	0.387901856270573	0.101433810148908	0.18909524156404	0.586708470977107	3	0.000131204317541418	0.0010232821860936	2589
UBTD1	0.370390755632572	0.0968662615942271	0.180536371590851	0.560245139674292	3	0.000131446066129095	0.00102452560608492	2590
PCMTD2	-0.998776160366447	0.261211787748959	-1.51074185669173	-0.486810464041166	3	0.000131503387483536	0.00102452560608492	2591
HRAS	-0.171729062842317	0.0449133902341655	-0.259757690124875	-0.08370043555976	3	0.000131538320156932	0.00102452560608492	2592
TRUB2	-0.223265413268197	0.0583928306737107	-0.337713258344015	-0.108817568192378	3	0.000131566704466036	0.00102452560608492	2593
UBR4	0.583151814578635	0.152522372254524	0.284213458123157	0.882090171034114	3	0.000131631774437273	0.00102463715861119	2594
XCL1	-1.70824187828203	0.446842965953681	-2.5840379982963	-0.832445758267761	3	0.000131884208956214	0.00102600538387385	2595
UCKL1	-0.465817663226653	0.121850358991251	-0.704639978352781	-0.226995348100526	3	0.000131909170787268	0.00102600538387385	2596
RPPH1	0.152065549885737	0.0397941810975669	0.0740703881402408	0.230060711631232	3	0.000132749429857974	0.00103214342999315	2597
DHRS9	1.7515420542245	0.458384256927928	0.853125419565606	2.64995868888339	3	0.00013284604504539	0.0010323893809278	2598
BICRAL	0.214095566260196	0.0560305209958761	0.104277763073264	0.323913369447129	3	0.00013288332017786	0.0010323893809278	2599
MIR3682	-0.429717194697741	0.112468845791131	-0.650152081831148	-0.209282307564335	3	0.000133037579964152	0.0010331903133216	2600
CCNL1	0.284999471789125	0.0746004120162761	0.138785351005375	0.431213592572876	3	0.000133263969066554	0.00103417081126987	2601
INO80E	-0.176794355692442	0.0462777264348927	-0.267497032791229	-0.0860916785936553	3	0.000133294619700221	0.00103417081126987	2602
RHOT1	0.641072247687312	0.167809059789303	0.31217253422075	0.969971961153873	3	0.000133317483247597	0.00103417081126987	2603
LARP4B	0.460999961749763	0.120678448286978	0.224474549397108	0.697525374102418	3	0.000133414514420392	0.00103421024231332	2604
IFITM3	0.765378837392767	0.200358366557631	0.372683654938535	1.158074019847	3	0.000133425004022693	0.00103421024231332	2605
ZFYVE16	0.720225370893308	0.188554207710918	0.350665914646424	1.08978482714019	3	0.000133600111675134	0.00103494231957701	2606
CCNA1	1.18015685489883	0.308972646138209	0.574581596259896	1.78573211353775	3	0.000133659605043855	0.00103494231957701	2607
ALKBH8	-0.586002890042893	0.153420330076706	-0.886701211489484	-0.285304568596301	3	0.000133673215603053	0.00103494231957701	2608
STK10	0.231650561988736	0.0606607405099751	0.112757695313655	0.350543428663817	3	0.000134108467394762	0.00103791420990227	2609
TRABD2A	-1.09709166802248	0.287319117518355	-1.66022679042828	-0.533956545616671	3	0.000134334506554251	0.00103926527062967	2610
ZNF460	0.127174662575298	0.0333100304023333	0.0618882026627908	0.192461122487806	3	0.000134587585165743	0.00104082440431508	2611
ASAP1-IT1	0.849203765127439	0.222480121393688	0.413150739919712	1.28525679033517	3	0.000135091201394699	0.00104426915511685	2612
LIX1L	-0.503057748422759	0.131797311331491	-0.761375731891693	-0.244739764953824	3	0.000135136455146609	0.00104426915511685	2613
DIRC2	0.818774327828753	0.214529848851805	0.398303550470394	1.23924510518711	3	0.000135304001820587	0.00104516388858504	2614
LRP5L	-0.148302583841321	0.0388597913592569	-0.224466375352205	-0.0721387923304366	3	0.000135440079329166	0.00104581494524456	2615
