ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
42,PENNSYLVANIA,PA,42003,Allegheny,42003564100,"Census Tract 5641, Allegheny County, Pennsylvania",0.995073271358,890,35,386,17,367,22,25,21,17,8,75446,6518,5,5,211,12,175,14,62,15,8,6,47,48,0,40,0,14,0,10,1,10,3,3,0,10,2.8,2.4,3.5,1.6,75446.0,6518.0,0.7,0.7,23.7,1.1,19.7,1.4,7.0,1.7,2.2,1.7,5.3,5.4,0.0,4.7,0.0,3.7,0.0,6.3,0.3,2.8,0.8,0.8,0.0,1.1,0.076,0.2545,0.0138,0.0156,0.3599,0.021,0.8668,0.4246,0.0663,0.0832,1.4409,0.1708,0.2602,0.0,0.2602,0.1188,0.0,0.0,0.3271,0.0416,0.0,0.3687,0.0147,2.4297,0.0019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,1.1,1.5,1022
42,PENNSYLVANIA,PA,42003,Allegheny,42003564200,"Census Tract 5642, Allegheny County, Pennsylvania",5.421391773292,2124,145,1075,69,1013,79,109,59,32,25,37626,4633,67,40,573,103,305,43,323,80,58,47,215,235,9,40,65,51,55,43,0,14,22,22,0,10,5.1,2.8,2.8,2.1,37626.0,4633.0,3.9,2.4,27.0,4.7,14.4,1.8,15.2,3.7,5.7,4.7,10.1,11.1,0.4,2.0,6.0,4.7,5.1,3.9,0.0,1.4,2.2,2.1,0.0,0.5,0.2181,0.1512,0.2535,0.167,0.7898,0.1244,0.9371,0.1044,0.5864,0.3709,1.9988,0.4878,0.4353,0.399,0.8343,0.4343,0.5979,0.7639,0.0,0.1356,0.0,1.4974,0.185,5.1203,0.1793,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,102,57,4.8,2.7,1846
42,PENNSYLVANIA,PA,42003,Allegheny,42003564400,"Census Tract 5644, Allegheny County, Pennsylvania",5.285623638216,5837,340,3050,193,2702,178,521,206,229,100,32144,4461,294,116,1298,130,844,136,1011,209,171,77,702,519,13,61,264,109,34,33,15,22,224,90,8,6,9.0,3.5,7.3,3.1,32144.0,4461.0,6.3,2.4,22.2,2.2,14.5,2.2,17.3,3.4,6.3,2.8,12.0,8.9,0.2,1.1,8.7,3.5,1.1,1.1,0.6,0.8,8.3,3.3,0.1,0.1,0.439,0.7235,0.4019,0.3368,1.9012,0.4837,0.8008,0.1073,0.7312,0.4253,2.0646,0.5275,0.4828,0.2952,0.778,0.4018,0.6864,0.5977,0.4059,0.552,0.3177,2.5597,0.6287,7.3035,0.5445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,148,5.2,2.5,5426
42,PENNSYLVANIA,PA,42003,Allegheny,42003564500,"Census Tract 5645, Allegheny County, Pennsylvania",6.304749133664,2973,247,1357,72,1196,87,268,138,77,42,34376,5054,93,46,561,100,642,147,397,93,82,62,64,347,16,41,2,10,77,40,8,15,53,29,5,8,9.0,4.6,5.1,2.8,34376.0,5054.0,4.3,2.1,18.9,3.6,21.6,4.6,13.4,3.0,6.9,5.2,2.2,11.7,0.6,1.5,0.1,0.8,5.7,2.9,0.7,1.3,4.4,2.4,0.2,0.3,0.439,0.4981,0.3343,0.1961,1.4675,0.338,0.5844,0.6013,0.4465,0.4834,2.1156,0.5651,0.0738,0.49,0.5638,0.2842,0.2226,0.7761,0.4412,0.3278,0.3959,2.1636,0.4364,6.3105,0.3605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,57,3.0,1.9,2244
42,PENNSYLVANIA,PA,42003,Allegheny,42003980000,"Census Tract 9800, Allegheny County, Pennsylvania",0.24607245715,0,10,0,10,0,10,0,10,0,10,-999,-999,0,10,0,10,0,10,0,10,0,14,0,14,0,40,0,14,0,10,0,14,0,10,0,10,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,10,-999.0,-999.0,1877
42,PENNSYLVANIA,PA,42003,Allegheny,42003980100,"Census Tract 9801, Allegheny County, Pennsylvania",0.56888075629,13,20,13,20,13,20,0,10,0,10,-999,-999,0,10,0,10,0,10,0,10,0,14,0,28,0,40,0,14,0,10,0,14,0,10,0,10,0.0,72.1,0.0,72.1,-999.0,-999.0,0.0,72.1,0.0,72.1,0.0,76.9,0.0,72.1,0.0,108.5,0.0,217.7,0.0,307.7,0.0,108.5,0.0,72.1,0.0,108.5,0.0,72.1,0.0,76.9,0.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0,0,-999,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,10,0.0,72.1,879
42,PENNSYLVANIA,PA,42003,Allegheny,42003980300,"Census Tract 9803, Allegheny County, Pennsylvania",0.499664636852,0,10,0,10,0,10,0,10,0,10,-999,-999,0,10,0,10,0,10,0,10,0,14,0,14,0,40,0,14,0,10,0,14,0,10,0,10,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,10,-999.0,-999.0,34
42,PENNSYLVANIA,PA,42003,Allegheny,42003980400,"Census Tract 9804, Allegheny County, Pennsylvania",0.42738788686,0,10,12,16,0,10,0,10,0,10,-999,-999,0,10,0,10,0,10,0,10,0,14,0,14,0,40,0,14,0,10,0,14,0,10,0,10,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,117.5,0.0,75.1,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,10,-999.0,-999.0,109
42,PENNSYLVANIA,PA,42003,Allegheny,42003980500,"Census Tract 9805, Allegheny County, Pennsylvania",0.622312253764,9,9,9,9,9,9,5,7,0,10,-999,-999,4,6,4,6,0,10,5,7,0,14,0,12,0,40,0,14,0,10,0,14,0,10,0,10,55.6,55.6,-999.0,-999.0,-999.0,-999.0,44.4,55.6,44.4,55.6,0.0,111.1,55.6,55.6,0.0,156.7,0.0,141.1,0.0,444.4,0.0,156.7,0.0,86.7,0.0,156.7,0.0,86.7,0.0,111.1,0.9909,-999.0,-999.0,0.9962,-999.0,-999.0,0.9981,0.0,0.9991,0.0,1.9972,0.4865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,1,-999,-999,1,-999,1,0,1,0,2,0,0,0,0,0,0,0,0,0,-999,0,10,0.0,86.7,432
42,PENNSYLVANIA,PA,42003,Allegheny,42003980600,"Census Tract 9806, Allegheny County, Pennsylvania",0.379569540262,11,8,8,5,8,5,0,10,0,10,42555,23856,0,10,4,5,0,10,8,5,0,14,0,11,0,40,0,14,0,10,0,14,4,5,0,10,0.0,78.4,-999.0,-999.0,42555.0,23856.0,0.0,78.4,36.4,51.3,0.0,90.9,72.7,33.5,0.0,176.3,0.0,102.7,0.0,363.6,0.0,176.3,0.0,92.0,0.0,176.3,50.0,50.0,0.0,90.9,0.0,-999.0,0.1693,0.0,-999.0,-999.0,0.9922,0.0,1.0,0.0,1.9922,0.4831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9756,0.0,0.9756,0.0714,-999.0,-999.0,0,-999,0,0,-999,1,0,1,0,2,0,0,0,0,0,0,1,0,1,-999,0,10,0.0,78.4,8007
42,PENNSYLVANIA,PA,42003,Allegheny,42003980700,"Census Tract 9807, Allegheny County, Pennsylvania",0.23968053854,4,7,4,7,4,7,0,10,0,10,-999,-999,0,10,0,10,0,10,0,10,0,14,0,9,0,40,0,14,0,10,0,14,0,10,0,10,0.0,100.0,0.0,100.0,-999.0,-999.0,0.0,100.0,0.0,100.0,0.0,250.0,0.0,100.0,0.0,352.5,0.0,247.5,0.0,1000.0,0.0,352.5,0.0,100.0,0.0,352.5,0.0,100.0,0.0,250.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0,0,-999,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,10,0.0,100.0,3625
42,PENNSYLVANIA,PA,42003,Allegheny,42003980800,"Census Tract 9808, Allegheny County, Pennsylvania",0.133640713056,0,10,0,10,0,10,0,10,0,10,-999,-999,0,10,0,10,0,10,0,10,0,14,0,14,0,40,0,14,0,10,0,14,0,10,0,10,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,10,-999.0,-999.0,918
42,PENNSYLVANIA,PA,42003,Allegheny,42003980900,"Census Tract 9809, Allegheny County, Pennsylvania",0.565251783592,1652,161,0,10,0,10,0,10,0,10,3563,934,406,85,23,24,0,10,0,10,0,14,901,210,0,40,0,14,0,10,0,14,0,10,1652,161,-999.0,-999.0,-999.0,-999.0,3563.0,934.0,26.7,4.8,1.4,1.5,0.0,0.6,-999.0,-999.0,0.0,-999.0,54.5,11.6,0.0,2.4,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,100.0,0.0,-999.0,-999.0,0.9987,0.9609,-999.0,-999.0,0.0059,0.0,-999.0,0.0,-999.0,-999.0,0.8577,0.0,0.8577,0.445,0.0,-999.0,0.0,-999.0,0.9991,-999.0,-999.0,-999.0,-999.0,-999,-999,1,1,-999,0,0,-999,0,-999,0,0,0,0,-999,0,-999,1,-999,-999,0,10,-999.0,-999.0,2582
42,PENNSYLVANIA,PA,42003,Allegheny,42003981000,"Census Tract 9810, Allegheny County, Pennsylvania",0.532364001334,0,10,0,10,0,10,0,10,0,10,-999,-999,0,10,0,10,0,10,0,10,0,14,0,14,0,40,0,14,0,10,0,14,0,10,0,10,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,10,-999.0,-999.0,195
42,PENNSYLVANIA,PA,42003,Allegheny,42003981100,"Census Tract 9811, Allegheny County, Pennsylvania",0.338221104878,0,10,0,10,0,10,0,10,0,10,-999,-999,0,10,0,10,0,10,0,10,0,14,0,14,0,40,0,14,0,10,0,14,0,10,0,10,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,10,-999.0,-999.0,46
42,PENNSYLVANIA,PA,42003,Allegheny,42003981200,"Census Tract 9812, Allegheny County, Pennsylvania",0.177714256356,0,10,0,10,0,10,0,10,0,10,-999,-999,0,10,0,10,0,10,0,10,0,14,0,14,0,40,0,14,0,10,0,14,0,10,0,10,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,10,-999.0,-999.0,4350
42,PENNSYLVANIA,PA,42003,Allegheny,42003981800,"Census Tract 9818, Allegheny County, Pennsylvania",0.703820702576,226,80,8,8,8,8,15,28,9,18,4867,2304,0,10,0,10,42,52,14,20,0,14,96,102,0,40,8,12,0,10,0,14,8,8,218,79,48.4,45.5,10.8,21.0,4867.0,2304.0,0.0,92.0,0.0,10.5,18.6,22.0,7.8,11.3,0.0,176.3,42.5,42.7,0.0,17.7,100.0,124.9,0.0,92.0,0.0,176.3,100.0,92.0,96.5,7.4,0.9743,0.8716,0.9969,0.0,2.8428,0.7791,0.0,0.3224,0.0967,0.0,0.4191,0.0191,0.8152,0.0,0.8152,0.4225,1.0,0.0,0.0,0.9997,0.9953,2.995,0.8168,7.0721,0.5025,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,3,5,29,39,16.2,19.9,356
42,PENNSYLVANIA,PA,42003,Allegheny,42003982200,"Census Tract 9822, Allegheny County, Pennsylvania",0.195240970544,4619,315,29,23,11,7,10,14,257,80,3240,346,0,10,8,10,97,68,172,88,0,14,843,440,5,40,15,23,0,10,0,14,3,4,4592,317,37.0,39.5,17.2,4.9,3240.0,346.0,0.0,52.0,0.2,0.2,2.1,1.5,3.7,1.8,0.0,128.2,18.3,9.5,0.1,0.9,51.7,69.1,0.0,48.3,0.0,128.2,27.3,34.9,99.4,1.1,0.9296,0.9627,0.9997,0.0,2.892,0.7926,0.0028,0.0097,0.0053,0.0,0.0178,0.0019,0.6123,0.2583,0.8706,0.4518,0.9837,0.0,0.0,0.8776,0.9972,2.8585,0.7633,6.6389,0.4229,1,1,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,2,5,90,64,1.9,1.4,14333
42,PENNSYLVANIA,PA,42005,Armstrong,42005950100,"Census Tract 9501, Armstrong County, Pennsylvania",102.329792215508,4610,231,2205,62,1914,71,631,132,73,25,24522,1434,540,94,954,78,986,124,776,106,69,26,94,330,20,38,30,20,270,49,42,21,181,61,5,8,13.7,2.9,3.6,1.2,24522.0,1434.0,16.3,2.6,20.7,1.8,21.4,2.5,16.8,2.4,3.6,1.4,2.0,7.2,0.5,0.9,1.4,0.9,12.2,2.2,2.2,1.1,9.5,3.1,0.1,0.2,0.6392,0.2686,0.7236,0.8462,2.4776,0.6729,0.7151,0.5819,0.7024,0.1751,2.1745,0.6036,0.0616,0.4462,0.5078,0.258,0.3499,0.886,0.7633,0.5902,0.3177,2.9071,0.7815,8.067,0.6652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,189,12.5,3.8,2113
42,PENNSYLVANIA,PA,42005,Armstrong,42005950200,"Census Tract 9502, Armstrong County, Pennsylvania",56.825029419522,2050,125,1337,37,867,50,178,56,90,27,26221,2046,189,45,463,45,417,61,325,43,31,14,17,176,0,40,0,14,266,45,6,11,36,16,0,10,8.7,2.7,9.5,2.6,26221.0,2046.0,12.6,2.9,22.6,2.2,20.3,2.7,15.9,2.2,3.6,1.7,0.8,8.6,0.0,2.1,0.0,1.1,19.9,3.2,0.7,1.3,4.2,1.8,0.0,0.5,0.4212,0.8369,0.6501,0.7348,2.643,0.7281,0.8233,0.4831,0.6402,0.1751,2.1217,0.571,0.0125,0.0,0.0125,0.0088,0.0,0.9684,0.4412,0.3084,0.0,1.718,0.2558,6.4952,0.3969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,103,26,5.0,1.2,728
42,PENNSYLVANIA,PA,42005,Armstrong,42005950300,"Census Tract 9503, Armstrong County, Pennsylvania",57.41174963262,3246,216,1760,54,1271,69,394,79,114,53,26338,1983,342,85,746,83,627,87,636,93,64,20,152,290,3,38,47,26,315,44,23,12,46,18,207,125,12.6,2.5,8.0,3.6,26338.0,1983.0,14.3,3.2,23.0,2.0,19.3,2.4,20.3,2.7,5.0,1.6,4.7,8.9,0.1,1.2,2.7,1.5,17.9,2.5,1.8,1.0,3.6,1.4,6.4,3.8,0.6001,0.7724,0.6448,0.793,2.8103,0.7713,0.8393,0.3849,0.8598,0.3093,2.3933,0.7312,0.228,0.2583,0.4863,0.2455,0.4537,0.9565,0.7101,0.2536,0.8993,3.2732,0.8967,8.9631,0.7937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,199,68,6.4,2.1,2021
42,PENNSYLVANIA,PA,42005,Armstrong,42005950400,"Census Tract 9504, Armstrong County, Pennsylvania",26.768747414132,2416,133,1076,53,965,58,216,79,42,23,27261,2503,148,59,501,86,522,75,395,112,84,37,24,188,3,38,0,14,186,37,12,11,22,12,6,11,8.9,3.3,3.6,1.9,27261.0,2503.0,8.8,3.5,20.7,3.4,21.6,2.9,16.3,4.4,8.7,3.8,1.0,7.8,0.1,1.7,0.0,1.3,17.3,3.4,1.2,1.2,2.3,1.2,0.2,0.5,0.4346,0.2686,0.6047,0.525,1.8329,0.463,0.7151,0.6013,0.6677,0.6107,2.5948,0.8304,0.0172,0.2583,0.2755,0.1276,0.0,0.9512,0.5916,0.1475,0.3959,2.0862,0.4023,6.7894,0.452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,52,20,2.2,0.9,1173
42,PENNSYLVANIA,PA,42005,Armstrong,42005950500,"Census Tract 9505, Armstrong County, Pennsylvania",31.366578215996,5389,173,2437,143,2240,137,237,94,154,85,33096,2912,217,100,1159,178,1180,106,862,160,144,53,146,265,48,78,50,23,130,87,3,15,107,48,16,40,4.4,1.7,5.9,3.1,33096.0,2912.0,5.7,2.6,21.5,3.2,21.9,1.8,16.0,3.0,6.4,2.4,2.7,4.9,1.0,1.5,2.1,1.0,5.3,3.5,0.1,0.7,4.8,2.1,0.3,0.7,0.1737,0.598,0.3684,0.2917,1.4318,0.3268,0.7661,0.6291,0.648,0.4387,2.4819,0.7769,0.1054,0.6079,0.7133,0.3677,0.4146,0.7671,0.3071,0.3591,0.4794,2.3273,0.5185,6.9543,0.4834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,60,2.6,1.1,8176
42,PENNSYLVANIA,PA,42005,Armstrong,42005950600,"Census Tract 9506, Armstrong County, Pennsylvania",51.175509665632,3124,155,1489,53,1280,60,375,83,140,45,25202,2073,338,57,538,55,492,78,675,81,69,24,44,221,0,40,67,27,246,52,21,19,72,20,166,66,12.7,2.8,9.4,2.8,25202.0,2073.0,14.1,2.1,17.2,1.6,15.7,2.4,22.9,2.6,5.4,1.9,1.4,7.1,0.0,1.3,4.5,1.8,16.5,3.4,1.6,1.5,5.6,1.6,5.3,2.1,0.6042,0.8341,0.6967,0.7855,2.9205,0.8017,0.465,0.1526,0.929,0.3437,1.8903,0.4196,0.0328,0.0,0.0328,0.02,0.5391,0.9436,0.6767,0.4158,0.8787,3.4539,0.9333,8.2975,0.7022,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2,244,66,8.3,2.3,1924
42,PENNSYLVANIA,PA,42005,Armstrong,42005950700,"Census Tract 9507, Armstrong County, Pennsylvania",49.868378719222,3815,122,1823,126,1630,102,595,248,106,42,23661,1945,384,92,758,110,742,109,676,145,138,52,45,170,18,45,1,10,219,59,50,37,110,53,0,10,15.6,6.6,5.9,2.4,23661.0,1945.0,13.9,3.6,19.9,2.7,19.4,2.8,17.7,3.7,8.5,3.2,1.2,4.5,0.5,1.3,0.1,0.6,12.0,3.0,3.1,2.3,6.7,3.2,0.0,0.3,0.6971,0.598,0.754,0.7805,2.8296,0.7766,0.6542,0.3956,0.7506,0.5969,2.3973,0.7331,0.0235,0.4462,0.4697,0.237,0.2226,0.8832,0.8558,0.479,0.0,2.4406,0.5714,8.1372,0.6784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,209,8.7,5.5,3033
42,PENNSYLVANIA,PA,42005,Armstrong,42005950800,"Census Tract 9508, Armstrong County, Pennsylvania",67.457804752368,3782,151,1876,56,1569,68,245,72,105,51,28460,2372,296,79,918,88,595,61,708,118,32,17,50,219,2,38,31,27,331,58,12,10,66,33,105,44,6.7,1.9,6.2,2.9,28460.0,2372.0,10.1,2.7,24.3,2.2,15.7,1.5,19.3,2.9,2.0,1.1,1.3,5.8,0.1,1.1,1.7,1.5,17.6,3.0,0.8,0.7,4.2,2.0,2.8,1.2,0.3141,0.6337,0.5559,0.6094,2.1131,0.5564,0.8862,0.1526,0.821,0.0707,1.9305,0.4477,0.0263,0.2583,0.2846,0.132,0.3799,0.9543,0.4737,0.3084,0.7967,2.913,0.7846,7.2412,0.5339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,102,53,2.8,1.4,1715
42,PENNSYLVANIA,PA,42005,Armstrong,42005950900,"Census Tract 9509, Armstrong County, Pennsylvania",16.750939130602,5061,157,2512,136,2158,129,449,175,55,43,25017,2023,247,81,1270,105,820,81,1008,166,117,62,58,218,4,56,21,19,192,101,5,17,22,23,15,11,8.9,3.5,2.1,1.6,25017.0,2023.0,6.5,2.1,25.1,2.0,16.2,1.5,19.9,3.2,5.4,2.9,1.1,4.3,0.1,1.2,0.8,0.8,7.6,4.0,0.2,0.8,1.0,1.1,0.3,0.2,0.4346,0.0833,0.7064,0.3527,1.577,0.3719,0.9065,0.1732,0.8432,0.3437,2.2666,0.6596,0.0197,0.2583,0.278,0.1295,0.2958,0.815,0.3161,0.0526,0.4794,1.9589,0.3463,6.0805,0.3182,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,233,114,4.6,2.3,4401
42,PENNSYLVANIA,PA,42005,Armstrong,42005951000,"Census Tract 9510, Armstrong County, Pennsylvania",0.644591883572,2848,22,1591,106,1282,93,626,246,140,66,20341,2065,191,71,610,110,596,97,616,130,136,63,252,133,6,40,109,50,20,33,0,14,171,69,0,10,22.0,8.6,10.8,5.0,20341.0,2065.0,9.1,3.4,21.4,3.9,20.9,3.4,21.6,4.6,10.6,4.9,8.8,4.7,0.2,1.5,6.9,3.1,1.3,2.1,0.0,1.1,13.3,4.9,0.0,0.4,0.8091,0.8716,0.8451,0.5441,3.0699,0.8358,0.7614,0.5347,0.8967,0.7201,2.9129,0.9471,0.394,0.2952,0.6892,0.354,0.6335,0.6193,0.0,0.7101,0.0,1.9629,0.3475,8.6349,0.7492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,32,1.7,1.1,2285
42,PENNSYLVANIA,PA,42005,Armstrong,42005951100,"Census Tract 9511, Armstrong County, Pennsylvania",0.996343546938,3838,17,2292,227,1800,165,881,210,184,84,23160,3262,491,144,789,147,734,176,955,241,160,71,71,50,0,40,274,87,32,37,36,55,392,118,126,99,23.7,5.6,10.9,4.9,23160.0,3262.0,17.3,4.5,20.6,3.9,19.1,4.6,25.5,6.4,8.9,3.9,1.8,1.3,0.0,1.1,12.0,3.6,1.4,1.6,2.0,3.1,21.8,6.0,3.3,2.6,0.8288,0.8738,0.7712,0.8646,3.3384,0.8844,0.7086,0.3671,0.9625,0.6248,2.663,0.863,0.0513,0.0,0.0513,0.0297,0.7577,0.6259,0.7417,0.8325,0.8221,3.7799,0.9746,9.8326,0.8718,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,144,80,3.9,2.1,4106
