Gene	logFC	SE	CI_lower	CI_upper	df	P.Value	qval	rank
PLEKHO2	0.340625551206083	0.0668994701901689	0.209504999048541	0.471746103363625	1	3.55048683140985e-07	1.84771727061411e-06	3880
GGA2	-1.20289716710313	0.236276208758952	-1.66599002667435	-0.73980430753192	1	3.56060870020669e-07	1.85250736600293e-06	3881
DEFA4	1.93688939930168	0.380508638398741	1.19110617223377	2.68267262636958	1	3.5756546301921e-07	1.85985621568364e-06	3882
B3GNT8	0.801386849852747	0.157456979961314	0.492776840014126	1.10999685969137	1	3.58894054079174e-07	1.86628605201305e-06	3883
RUFY1	0.278446581673821	0.0547152521653366	0.171206658024734	0.385686505322908	1	3.59933602454449e-07	1.87120991265712e-06	3884
PLEKHB2	0.288228821417799	0.0566551219682361	0.177186822820333	0.399270820015266	1	3.62953203753185e-07	1.88642241703586e-06	3885
FBN2	0.964623806036898	0.189624341287456	0.592966926521354	1.33628068555244	1	3.63723486394458e-07	1.88993943316441e-06	3886
HRH3	0.272654988208923	0.0535986484009388	0.167603567723058	0.377706408694788	1	3.63819636027714e-07	1.88995268604878e-06	3887
DHCR24	0.380934969391156	0.0748878241236109	0.234157531228309	0.527712407554003	1	3.64268647398001e-07	1.89179848977892e-06	3888
ATG2A	-0.719121776420891	0.141423070986199	-0.996305902136891	-0.44193765070489	1	3.67825255234199e-07	1.9097782344276e-06	3889
F11-AS1	0.233689465991626	0.0459802322735439	0.143569866734694	0.323809065248558	1	3.72715445796084e-07	1.93467102352558e-06	3890
SRPRB	-0.938181882574338	0.184605297157646	-1.30000161635864	-0.576362148790038	1	3.73292226325935e-07	1.93716695810159e-06	3891
TNFAIP1	0.241114410476602	0.0474496900899661	0.148114726822682	0.334114094130523	1	3.74515453385211e-07	1.94301542516808e-06	3892
FOXO1	-1.41620009866075	0.27875579009353	-1.96255140772608	-0.869848789595424	1	3.76575650366324e-07	1.95320203755377e-06	3893
ARID4A	0.437707963758594	0.0861774706794847	0.268803224948048	0.606612702569141	1	3.79135079323738e-07	1.96597214219438e-06	3894
PLGRKT	1.19355574791822	0.235045805569262	0.732874434285262	1.65423706155118	1	3.81487216262173e-07	1.97766107079995e-06	3895
IL7	-0.421426585826152	0.0830408529688237	-0.584183666890532	-0.258669504761772	1	3.8763696278159e-07	2.00902606583313e-06	3896
CFAP20	-0.856025759060573	0.168749333648641	-1.18676837542704	-0.525283142694104	1	3.92076016647207e-07	2.03151114399292e-06	3897
AFG3L1P	-0.684379914425069	0.134950139960888	-0.948877328457049	-0.41988250039309	1	3.94995509292103e-07	2.04611321796463e-06	3898
DMRT3	0.251456365379564	0.0495968172124258	0.154248389895393	0.348664340863735	1	3.97794541602239e-07	2.06008396615348e-06	3899
FAM107B	0.466159228894234	0.0919665278243617	0.285908146575285	0.646410311213184	1	4.00347785854071e-07	2.07277499793985e-06	3900
YIF1B	0.555332071091293	0.109562758478668	0.340593010426244	0.770071131756343	1	4.00708739560911e-07	2.07411198903202e-06	3901
FHL2	0.891207523577351	0.176035661502227	0.546183967038301	1.2362310801164	1	4.13461342428524e-07	2.13957237988641e-06	3902
NT5C2	0.573037871292635	0.113195962826619	0.351177860957126	0.794897881628144	1	4.14114319530103e-07	2.14240234177603e-06	3903
TNFSF10	0.977756005192853	0.19317204416463	0.599145755810199	1.35636625457551	1	4.1579337839181e-07	2.15053788332157e-06	3904
GPAM	-0.510118713995676	0.100784692061225	-0.707653080628637	-0.312584347362714	1	4.16035806196073e-07	2.15124071669939e-06	3905
DPEP2	-1.54353811814812	0.305003147924111	-2.14133330325072	-0.94574293304552	1	4.17657626104839e-07	2.15907393402686e-06	3906
UBASH3A	-1.5292347717705	0.302182531377478	-2.1215016500275	-0.936967893513499	1	4.17867713826357e-07	2.15960708410079e-06	3907
LSM14B	0.305261496521167	0.0603331438843662	0.187010707433736	0.423512285608598	1	4.20139753777443e-07	2.17079373292583e-06	3908
SAPCD2	0.292253411075254	0.057766706659742	0.17903274651667	0.405474075633838	1	4.21015704533295e-07	2.17476313787063e-06	3909
FBXO30	1.48361820064359	0.293326252382842	0.908709310253112	2.05852709103407	1	4.23873239149609e-07	2.18896379665189e-06	3910
ODF2L	-0.388624395619905	0.0768361618405144	-0.539220505537604	-0.238028285702206	1	4.24049823589483e-07	2.1893157857118e-06	3911
AP3D1	-0.280579856650024	0.0554770205884734	-0.389312818973019	-0.171846894327029	1	4.2459479923286e-07	2.19156906597901e-06	3912
RAB35	0.327643120812364	0.0647900924196802	0.200656873114769	0.454629368509959	1	4.25916213430845e-07	2.19782780004999e-06	3913
NAT1	1.02850565723877	0.203394749764108	0.62985927305658	1.42715204142096	1	4.265797870831e-07	2.20068959141082e-06	3914
PTDSS1	-0.593391664505092	0.11735644321284	-0.823406066555979	-0.363377262454205	1	4.27425178264493e-07	2.20448766271178e-06	3915
INSL3	1.09014146538061	0.215625086976728	0.667524060742902	1.51275887001831	1	4.28755432609752e-07	2.21078388540759e-06	3916
CD37	-0.445142008375916	0.0880501567167043	-0.617717144373764	-0.272566872378068	1	4.29151185463811e-07	2.21225957030515e-06	3917
UBE2M	0.390073850740801	0.077178742392356	0.238806295279689	0.541341406201914	1	4.3228505133292e-07	2.22747294933285e-06	3918
MIER2	-0.240945529905327	0.0476728563994537	-0.334382611488406	-0.147508448322248	1	4.32323023397158e-07	2.22747294933285e-06	3919
BMP1	0.273008458185459	0.0540354064498388	0.167101007653792	0.378915908717126	1	4.36294036504619e-07	2.24735948599522e-06	3920
PRCP	0.537244676793802	0.106371468541159	0.328760429470494	0.74572892411711	1	4.40317446317533e-07	2.2675057067186e-06	3921
SLC11A2	-0.381152223500895	0.0754915845824855	-0.529113010418426	-0.233191436583365	1	4.44276163999656e-07	2.28730859344239e-06	3922
GSPT1	-0.869295071499501	0.172183581815408	-1.20676869058681	-0.531821452412196	1	4.44937211986011e-07	2.29012801030373e-06	3923
SCAP	-0.739682726145914	0.14652395994943	-1.02686441051899	-0.452501041772842	1	4.45984613005274e-07	2.29493407385385e-06	3924
PSMD1	0.442428025895446	0.0876610682230496	0.27061548933196	0.614240562458932	1	4.48731321192996e-07	2.30847970382904e-06	3925
SNF8	0.280107695035367	0.0555031376397429	0.171323544232502	0.388891845838233	1	4.49505883335773e-07	2.3118753938655e-06	3926
NTRK3	0.213228007210188	0.0422558718933755	0.130408020163834	0.296047994256543	1	4.50883067491501e-07	2.3183679395947e-06	3927
SGO2	0.791083791940409	0.156789989668768	0.483781059053216	1.0983865248276	1	4.52338417513756e-07	2.3252589934923e-06	3928
PNKD	0.529594709716399	0.104968851633874	0.323859541015478	0.73532987841732	1	4.52914968613215e-07	2.32763019756631e-06	3929
TIGIT	-0.996556077741922	0.197613302902219	-1.38387103429628	-0.609241121187569	1	4.58383939477127e-07	2.35513702440767e-06	3930
ACOX1	0.461900128155382	0.0915984428580717	0.282370479113612	0.641429777197153	1	4.59096088150114e-07	2.35819593282297e-06	3931
DHX32	-0.256273843463559	0.050824442295496	-0.355887919897065	-0.156659767030052	1	4.59886239287358e-07	2.36165385139632e-06	3932
IL10RB-AS1	1.82749678393847	0.362442029995547	1.11712345866361	2.53787010921333	1	4.60265799675838e-07	2.36300204094954e-06	3933
SNX4	0.847938265640368	0.168171995932491	0.51832721040447	1.17754932087627	1	4.6047565825273e-07	2.36347851841361e-06	3934
IFITM2	0.257580537984895	0.0510882914135088	0.157449326782731	0.357711749187059	1	4.61003775997975e-07	2.36558786402824e-06	3935
SLC43A2	-0.405200439389637	0.08039402319573	-0.562769829425545	-0.247631049353728	1	4.65091426992911e-07	2.38595683278477e-06	3936
WDR6	-0.848520060334428	0.168384282955314	-1.17854719048945	-0.518492930179411	1	4.67511049424236e-07	2.39776050545445e-06	3937
CENPW	1.91533022871901	0.380100768132484	1.17034641268333	2.66031404475469	1	4.67954674985006e-07	2.39942630708411e-06	3938
HLCS	-0.271591947854423	0.0539009601869305	-0.377235888552934	-0.165948007155912	1	4.68650887892369e-07	2.40238606964273e-06	3939
ZMYND19	-0.337455288034505	0.0670141238942395	-0.46880055732272	-0.206110018746291	1	4.7639274877217e-07	2.44145238152479e-06	3940
SUSD6	-0.437093127903858	0.0868045363648468	-0.607226892873655	-0.266959362934061	1	4.76921844963133e-07	2.44354374359187e-06	3941
CCDC112	0.342285925568524	0.0680009443750598	0.209006523678696	0.475565327458353	1	4.81487584470669e-07	2.46631083349359e-06	3942
TWIST2	0.881281607155669	0.175142349142756	0.538008910668128	1.22455430364321	1	4.858911754841e-07	2.48823601708723e-06	3943
TNRC18	-0.32233427306847	0.0640678702261069	-0.447904991277826	-0.196763554859115	1	4.87577951294499e-07	2.4962408703191e-06	3944
COPE	0.350581384113713	0.0697134375043601	0.213945557366683	0.487217210860743	1	4.93320809154036e-07	2.52500222520616e-06	3945
P2RX2	0.227227658484534	0.0452168866322468	0.138604189192299	0.315851127776768	1	5.02690296969987e-07	2.57230676036948e-06	3946
LINC00597	0.482184775823853	0.0959559751197884	0.294114520487646	0.67025503116006	1	5.03268511851184e-07	2.57461307101574e-06	3947
SPTSSA	1.16885086025689	0.232616433573997	0.712931028239701	1.62477069227408	1	5.03959649382786e-07	2.57749575489798e-06	3948
NPTN	0.441728494375889	0.0879119046819517	0.269424327386945	0.614032661364832	1	5.04293412871114e-07	2.5785496562911e-06	3949
INSIG2	0.912254162381417	0.181569164442539	0.55638513937101	1.26812318539182	1	5.05326990834367e-07	2.58318040479178e-06	3950
AOC3	-0.771683633261503	0.15360771071977	-1.0727492140199	-0.470618052503106	1	5.06775229879275e-07	2.58992797816308e-06	3951
EXOSC3	0.458926824946264	0.0913698993834168	0.279845112883719	0.63800853700881	1	5.09407121481167e-07	2.60271978667706e-06	3952
CRX	0.209249040740909	0.0416789476629466	0.127559804408004	0.290938277073815	1	5.15378979367364e-07	2.63256573523547e-06	3953
FLT3	0.493034820734011	0.0982068095548084	0.300553010970002	0.685516630498019	1	5.15712232253155e-07	2.6336017687546e-06	3954
MEOX1	-0.541617227222974	0.107944366530319	-0.75318429795639	-0.330050156489558	1	5.23321343471804e-07	2.67178370856705e-06	3955
IFNGR1	1.66330757372239	0.331532827634787	1.01351517186548	2.3130999755793	1	5.24784914662411e-07	2.67857861396952e-06	3956
ABCC1	-0.67893409735078	0.135346821919363	-0.944208993734687	-0.413659200966872	1	5.26885405129145e-07	2.68862019215762e-06	3957
HPRT1	1.01363576546924	0.202083451282977	0.617559479083051	1.40971205185543	1	5.2778467430349e-07	2.69252858603741e-06	3958
DIP2B	0.40198924801679	0.080145729495274	0.244906504691363	0.559071991342216	1	5.28327942890035e-07	2.69461930357049e-06	3959
RBM47	0.76140554075436	0.151810807922655	0.463861824762029	1.05894925674669	1	5.28985635229444e-07	2.69729241074569e-06	3960
RBM25	-0.693211171623613	0.138240217131804	-0.964157018416945	-0.422265324830282	1	5.31603465942655e-07	2.70951052046365e-06	3961
MAN2B2	-0.405641232996507	0.080893273821726	-0.564189136278627	-0.247093329714387	1	5.31650192258171e-07	2.70951052046365e-06	3962
PFKM	-0.396407022109414	0.0790669329356251	-0.551375363031283	-0.241438681187545	1	5.34313580574208e-07	2.72239712817421e-06	3963
BCR	-0.66888728014846	0.133438041675557	-0.930421036000107	-0.407353524296813	1	5.36665056844544e-07	2.73368840257443e-06	3964
GNA12	-0.52242475037365	0.104256692641658	-0.726764113098561	-0.318085387648739	1	5.41628609233385e-07	2.7582761355966e-06	3965
RAB27B	0.703135779775374	0.140325671625574	0.428102517282855	0.978169042267893	1	5.42204796751039e-07	2.76051418456807e-06	3966
COX6B1	0.448315417657267	0.0895076188493335	0.272883708370635	0.623747126943899	1	5.48033420211588e-07	2.78948596443468e-06	3967
HMGA2	0.1525753982639	0.0304645758973483	0.0928659267008107	0.21228486982699	1	5.49160537819033e-07	2.79451854325653e-06	3968
MED1	-0.680639855092424	0.135932648137976	-0.947062949766013	-0.414216760418835	1	5.52319663955467e-07	2.80951350513199e-06	3969
RBM4B	-1.12686622033444	0.22505089981701	-1.56795787866411	-0.685774562004771	1	5.52385529683736e-07	2.80951350513199e-06	3970
GJA4	0.248333669470501	0.0495975307805259	0.151124295418553	0.345543043522448	1	5.5291683753922e-07	2.81150762618784e-06	3971
GPR17	0.249538787380778	0.049847446016594	0.151839588466949	0.347237986294607	1	5.55584453247149e-07	2.824360845913e-06	3972
GRK6	0.756424542901115	0.151128941942738	0.460217259671704	1.05263182613053	1	5.58156347465359e-07	2.83672110949422e-06	3973
ARSB	0.48457036281884	0.0968537817723921	0.294740438778449	0.67440028685923	1	5.64120075506377e-07	2.86562637307828e-06	3974
ZBTB3	-0.290095003190964	0.057982936543608	-0.403739470534307	-0.176450535847621	1	5.64127616530614e-07	2.86562637307828e-06	3975
PDCD1LG2	0.294112898790903	0.0587920793976679	0.178882540595254	0.409343256986551	1	5.65640097588975e-07	2.87258673302731e-06	3976
ZC3H3	0.711560073903744	0.142271434309795	0.43271318662769	0.990406961179799	1	5.69077618027163e-07	2.88931739079821e-06	3977
CEP295	-0.340542834369878	0.0680902736816185	-0.473997318483326	-0.20708835025643	1	5.6932229502701e-07	2.88983302694454e-06	3978
SOCS5	0.470211189167511	0.0940189954349767	0.285937344252321	0.654485034082701	1	5.69639165080525e-07	2.89071475780496e-06	3979
SLC6A3	0.283091567470564	0.056619162782672	0.172120047581716	0.394063087359412	1	5.73526193798137e-07	2.90970877014371e-06	3980
KIF3A	-1.08471208493787	0.217019431174891	-1.51006235398602	-0.659361815889709	1	5.78602569886356e-07	2.93472571995612e-06	3981
COPS6	-0.317633421003272	0.0635575489406279	-0.442203927872544	-0.193062914133999	1	5.80566929620189e-07	2.94394963407606e-06	3982
SNX29P2	-0.973298483036281	0.19477435859008	-1.35504921098473	-0.591547755087834	1	5.82120041716226e-07	2.95108407791465e-06	3983
PPIP5K2	0.621379141001408	0.124358547213794	0.377640867292647	0.865117414710169	1	5.832749520337e-07	2.9561967448455e-06	3984
BMP2K	0.521922990558507	0.104466403519241	0.317172602066366	0.726673379050648	1	5.85060002911535e-07	2.96449976883054e-06	3985
POLH	-0.475319986389824	0.0951625316389122	-0.661835121079745	-0.288804851699902	1	5.88898021113431e-07	2.98319840499809e-06	3986
HPR	0.324006802577627	0.0648943638976408	0.196816186538615	0.45119741861664	1	5.94996182894303e-07	3.01333406696809e-06	3987
PRIMPOL	-0.447962474514522	0.0897782782638217	-0.623924666505627	-0.272000282523416	1	6.04877830301032e-07	3.06261112072178e-06	3988
PPP4C	0.305904586048834	0.0613089493659911	0.185741253361502	0.426067918736167	1	6.05174630938876e-07	3.06334573775828e-06	3989
DDX58	-0.813509780452248	0.163137880912114	-1.13325415155418	-0.49376540935032	1	6.143858981544e-07	3.10919299637435e-06	3990
ZNF419	-0.640207887329018	0.128391690913506	-0.891850977433688	-0.388564797224347	1	6.15257290014156e-07	3.11282265095611e-06	3991
IVNS1ABP	0.799770970047215	0.160414604311937	0.485364123001574	1.11417781709286	1	6.1754049982456e-07	3.12299184885282e-06	3992
PRTFDC1	0.513894104070874	0.103074891744467	0.311871028541353	0.715917179600395	1	6.17576587384573e-07	3.12299184885282e-06	3993
AJUBA	0.215472884616514	0.0432220218911899	0.13075927837078	0.300186490862248	1	6.18795248614566e-07	3.12837097146352e-06	3994
LINC00674	-0.631663691902317	0.126733717067649	-0.880057212981799	-0.383270170822835	1	6.22250467603421e-07	3.14505167505589e-06	3995
TARS	0.532032590633207	0.106750514006778	0.322805427848784	0.741259753417629	1	6.23192064510311e-07	3.14902256421226e-06	3996
PHC2	0.591168064233748	0.118666920857396	0.358585173196986	0.82375095527051	1	6.30141934089108e-07	3.18334399127527e-06	3997
TRIP4	0.832585623876963	0.167167256600223	0.50494382154616	1.16022742620777	1	6.34023596553031e-07	3.20215219149545e-06	3998
DCAF11	0.308022249777217	0.0618635899729646	0.186771841475854	0.429272658078581	1	6.38953097322173e-07	3.22624179573126e-06	3999
LOC100996583	-0.29756810304366	0.0597692672361188	-0.414713714208803	-0.180422491878517	1	6.40412607216586e-07	3.23217292736313e-06	4000
PSMD6	0.628637080351008	0.126267761100811	0.38115681618491	0.876117344517106	1	6.40447894333394e-07	3.23217292736313e-06	4001
RNMT	-1.00815786557155	0.202578423918718	-1.40520428049713	-0.611111450645976	1	6.47008219929206e-07	3.26446526157184e-06	4002
CDK5RAP3	-0.600012125430868	0.120592398482499	-0.836368883265868	-0.363655367595868	1	6.50664889093001e-07	3.28209478904968e-06	4003
LOC441081	1.17028985123128	0.235212451349063	0.709281917871734	1.63129778459082	1	6.50932926360356e-07	3.28262678548159e-06	4004
FGD6	-0.320761817601253	0.0644926889241129	-0.44716516515866	-0.194358470043847	1	6.57156933929719e-07	3.31318671907837e-06	4005
ATG9B	-0.670990848246281	0.134913293295025	-0.935416044140219	-0.406565652352344	1	6.575582015195e-07	3.31438222792855e-06	4006
PRKD3	-0.425533964953728	0.0855698837615607	-0.593247855287666	-0.25782007461979	1	6.59448086924877e-07	3.32307855532496e-06	4007
CLIC1	1.01090808575763	0.20332563603237	0.612397162000487	1.40941900951478	1	6.63110815446054e-07	3.34070199238691e-06	4008
L3MBTL1	-0.288999126409183	0.0581355394954576	-0.402942690042086	-0.17505556277628	1	6.65649660664986e-07	3.35265601101207e-06	4009
CCDC186	0.519808027502917	0.104579299420405	0.314836367110493	0.724779687895341	1	6.67915960000379e-07	3.36323168686475e-06	4010
NARS2	-0.62235811546616	0.125214550323843	-0.86777412444127	-0.37694210649105	1	6.68377228063303e-07	3.36471528024289e-06	4011
TNFAIP8L1	-0.959190293317131	0.193025669571937	-1.33751365376986	-0.580866932864406	1	6.72168830500952e-07	3.3829593782341e-06	4012
CCDC150	0.255050229004698	0.0513268923477622	0.15445136856472	0.355649089444677	1	6.72524273362036e-07	3.38390484119767e-06	4013
SLC35F3	-0.265913437389882	0.0535340451477451	-0.370838237826203	-0.16098863695356	1	6.79322255610713e-07	3.41725834212544e-06	4014
ABCC4	0.570996198068711	0.115010012896008	0.345580714931048	0.796411681206374	1	6.87888941785938e-07	3.45949028954961e-06	4015
BICRA	-0.355671735099322	0.0716693409575983	-0.496141062171936	-0.215202408026708	1	6.95284294596591e-07	3.49581187163704e-06	4016
B3GALNT1	0.232806091583525	0.0469168506521639	0.140850754037239	0.324761429129811	1	6.97351739577212e-07	3.50533391225866e-06	4017
NAA30	-0.309571556206215	0.0623910723401483	-0.431855810949738	-0.187287301462691	1	6.98455813825464e-07	3.51000990362463e-06	4018
SNRK-AS1	0.370206144270955	0.0746170958666072	0.223959323741432	0.516452964800478	1	6.99826255715757e-07	3.51602183513624e-06	4019
SURF4	0.277245382137462	0.0558827724071017	0.167717160863294	0.38677360341163	1	7.00604835396623e-07	3.51905791948473e-06	4020
GOLGA3	-0.892281455852534	0.179865613820831	-1.24481158099855	-0.539751330706514	1	7.01951694006122e-07	3.52494618387755e-06	4021
TOP3A	-0.311121343121262	0.0627193002174999	-0.434048912683117	-0.188193773559407	1	7.02989511572798e-07	3.52928001434061e-06	4022
