# Expression Atlas
# Query: Genes matching: 'default query', specifically  expressed above the expression level cutoff: 0.5 TPM in experiment E-MTAB-5214
# Selected columns: 13/53 
# Timestamp: Fri, 23-Nov-2018 13:00:15
Gene ID	Gene Name	Brodmann (1909) area 24	Brodmann (1909) area 9	amygdala	caudate nucleus	cerebellar hemisphere	cerebellum	cerebral cortex	hippocampus proper	hypothalamus	nucleus accumbens	pituitary gland	putamen	substantia nigra
ENSG00000138867	GUCD1	14.0	13.0	13.0	12.0	21.0	23.0	15.0	13.0	13.0	12.0	26.0	12.0	16.0
ENSG00000138942	RNF185	21.0	24.0	16.0	19.0	39.0	36.0	24.0	18.0	23.0	21.0	36.0	17.0	20.0
ENSG00000138944	SHISAL1	37.0	34.0	19.0	5.0	7.0	8.0	35.0	9.0	19.0	7.0	5.0	4.0	6.0
ENSG00000138964	PARVG	0.7	0.7	1.0	0.9	0.6	0.7	0.8	1.0	2.0	0.9	2.0	0.7	3.0
ENSG00000139044	B4GALNT3	3.0	4.0	1.0	2.0	0.8	1.0	7.0	2.0	2.0	3.0	46.0	1.0	0.6
ENSG00000139053	PDE6H	0.8	2.0					2.0		0.8	0.5			0.5
ENSG00000139055	ERP27											1.0		
ENSG00000139083	ETV6	3.0	4.0	2.0	3.0	0.9	1.0	4.0	2.0	3.0	2.0	9.0	2.0	3.0
ENSG00000139112	GABARAPL1	150.0	230.0	62.0	91.0	197.0	170.0	180.0	80.0	116.0	130.0	222.0	79.0	72.0
ENSG00000139116	KIF21A	19.0	27.0	12.0	12.0	39.0	32.0	18.0	13.0	26.0	14.0	16.0	10.0	17.0
ENSG00000139117	CPNE8	6.0	10.0	4.0	5.0	2.0	3.0	7.0	5.0	4.0	4.0	5.0	3.0	4.0
ENSG00000139131	YARS2	6.0	9.0	4.0	6.0	11.0	10.0	8.0	5.0	6.0	6.0	11.0	5.0	5.0
ENSG00000139132	FGD4	4.0	4.0	3.0	4.0	3.0	3.0	4.0	4.0	4.0	4.0	6.0	3.0	5.0
ENSG00000139133	ALG10					0.7	0.9					1.0		
ENSG00000139146	SINHCAF	0.5	0.5	0.7	1.0	4.0	3.0	0.5	1.0	1.0	1.0	21.0	1.0	1.0
ENSG00000139154	AEBP2	6.0	8.0	6.0	6.0	11.0	9.0	6.0	6.0	7.0	7.0	11.0	5.0	6.0
ENSG00000139155	SLCO1C1	12.0	12.0	10.0	16.0	1.0	2.0	11.0	6.0	4.0	13.0	0.5	13.0	4.0
ENSG00000139160	ETFBKMT	2.0	2.0	1.0	2.0	3.0	3.0	2.0	1.0	2.0	2.0	3.0	1.0	1.0
ENSG00000139163	ETNK1	13.0	17.0	9.0	9.0	26.0	20.0	11.0	11.0	19.0	11.0	31.0	8.0	12.0
ENSG00000139168	ZCRB1	40.0	43.0	40.0	37.0	42.0	35.0	36.0	43.0	46.0	39.0	46.0	38.0	57.0
ENSG00000139173	TMEM117	3.0	4.0	2.0	2.0	2.0	2.0	3.0	3.0	3.0	3.0	7.0	2.0	3.0
ENSG00000139174	PRICKLE1	3.0	6.0	1.0	1.0	3.0	3.0	5.0	2.0	2.0	1.0	2.0	0.9	1.0
ENSG00000139178	C1RL	2.0	4.0	2.0	3.0	2.0	2.0	4.0	2.0	3.0	3.0	21.0	3.0	3.0
ENSG00000139180	NDUFA9	6.0	8.0	4.0	4.0	14.0	12.0	7.0	4.0	5.0	5.0	6.0	4.0	5.0
ENSG00000139182	CLSTN3	47.0	82.0	16.0	27.0	211.0	201.0	66.0	23.0	69.0	30.0	69.0	22.0	22.0
ENSG00000139187	KLRG1	1.0	1.0	1.0	0.9	3.0	3.0	1.0	1.0	2.0	1.0	2.0	0.8	1.0
ENSG00000139190	VAMP1	34.0	88.0	19.0	18.0	40.0	41.0	65.0	28.0	56.0	17.0	20.0	19.0	50.0
ENSG00000139192	TAPBPL	4.0	4.0	4.0	6.0	2.0	3.0	5.0	4.0	5.0	6.0	23.0	5.0	6.0
ENSG00000139193	CD27		0.5		0.6			0.6	0.5	0.6	0.7	1.0		0.7
ENSG00000139194	RBP5	1.0	2.0	0.6	0.9	5.0	6.0	2.0	0.8	1.0	0.9	14.0	0.7	0.7
ENSG00000139197	PEX5	25.0	31.0	21.0	22.0	46.0	48.0	32.0	25.0	28.0	21.0	48.0	25.0	28.0
ENSG00000139200	PIANP	99.0	108.0	59.0	91.0	137.0	125.0	94.0	64.0	93.0	132.0	27.0	84.0	27.0
ENSG00000139211	AMIGO2	4.0	3.0	3.0	6.0	0.6	0.8	3.0	1.0	10.0	5.0	8.0	4.0	3.0
ENSG00000139218	SCAF11	6.0	7.0	5.0	6.0	17.0	17.0	6.0	6.0	7.0	6.0	16.0	5.0	7.0
ENSG00000139219	COL2A1									1.0		18.0		
ENSG00000139220	PPFIA2	8.0	13.0	6.0	6.0	9.0	6.0	10.0	7.0	7.0	7.0	4.0	4.0	4.0
ENSG00000139233	LLPH	3.0	3.0	2.0	3.0	5.0	4.0	3.0	3.0	3.0	3.0	4.0	2.0	4.0
ENSG00000139239	RPL14P1	11.0	11.0	9.0	8.0	19.0	15.0	10.0	9.0	11.0	12.0	25.0	8.0	10.0
ENSG00000139263	LRIG3	0.9	0.9	1.0	2.0		0.7	1.0	2.0	1.0	0.9	10.0	1.0	1.0
ENSG00000139266	MARCH9	10.0	12.0	7.0	9.0	36.0	34.0	13.0	9.0	9.0	11.0	42.0	8.0	6.0
ENSG00000139269	INHBE					2.0	2.0			0.5		1.0		
ENSG00000139278	GLIPR1	3.0	5.0	2.0	2.0	2.0	2.0	4.0	2.0	2.0	2.0	5.0	1.0	2.0
ENSG00000139287	TPH2											0.6		
ENSG00000139289	PHLDA1	11.0	11.0	11.0	8.0	10.0	9.0	9.0	9.0	13.0	11.0	9.0	7.0	12.0
ENSG00000139291	TMEM19	5.0	6.0	4.0	5.0	9.0	7.0	5.0	4.0	6.0	5.0	6.0	4.0	5.0
ENSG00000139292	LGR5	0.9	1.0	2.0	1.0	0.6	0.6	1.0	3.0	2.0	0.8	0.8	1.0	4.0
ENSG00000139318	DUSP6	13.0	16.0	7.0	6.0	4.0	5.0	15.0	11.0	7.0	6.0	18.0	7.0	7.0
ENSG00000139323	POC1B	3.0	3.0	3.0	4.0	5.0	5.0	3.0	4.0	4.0	3.0	6.0	3.0	6.0
ENSG00000139324	TMTC3	4.0	5.0	3.0	3.0	10.0	10.0	4.0	3.0	5.0	3.0	7.0	2.0	3.0
ENSG00000139329	LUM	1.0	1.0	0.9	0.9	0.8	1.0	1.0	1.0	0.9	0.5	21.0	0.7	1.0
ENSG00000139343	SNRPF	10.0	11.0	9.0	10.0	17.0	13.0	9.0	9.0	13.0	11.0	25.0	8.0	10.0
ENSG00000139344	AMDHD1		0.6		1.0	4.0	3.0	0.5		0.9	1.0	2.0	0.8	
ENSG00000139350	NEDD1	2.0	2.0	2.0	3.0	2.0	2.0	2.0	3.0	3.0	3.0	8.0	2.0	3.0
ENSG00000139351	SYCP3					2.0	2.0							
ENSG00000139352	ASCL1	11.0	14.0	14.0	9.0	6.0	8.0	14.0	12.0	10.0	6.0	40.0	6.0	11.0
ENSG00000139354	GAS2L3											1.0		
ENSG00000139364	TMEM132B	11.0	13.0	6.0	7.0	1.0	1.0	12.0	6.0	3.0	8.0		6.0	3.0
ENSG00000139370	SLC15A4	6.0	7.0	5.0	5.0	20.0	18.0	7.0	6.0	7.0	5.0	15.0	5.0	6.0
ENSG00000139372	TDG	4.0	5.0	3.0	4.0	12.0	12.0	5.0	4.0	5.0	5.0	17.0	4.0	4.0
ENSG00000139405	RITA1	20.0	23.0	12.0	14.0	27.0	29.0	26.0	13.0	17.0	17.0	24.0	13.0	12.0
ENSG00000139410	SDSL	5.0	6.0	4.0	5.0	2.0	3.0	5.0	4.0	8.0	5.0	19.0	4.0	12.0
ENSG00000139428	MMAB	8.0	8.0	6.0	6.0	9.0	10.0	9.0	7.0	9.0	7.0	15.0	6.0	7.0
ENSG00000139433	GLTP	23.0	25.0	36.0	40.0	25.0	26.0	26.0	48.0	36.0	29.0	25.0	40.0	75.0
ENSG00000139436	GIT2	2.0	3.0	2.0	3.0	12.0	12.0	3.0	2.0	3.0	3.0	6.0	2.0	2.0
ENSG00000139437	TCHP	5.0	6.0	4.0	5.0	16.0	17.0	6.0	5.0	5.0	4.0	8.0	4.0	6.0
ENSG00000139438	FAM222A	6.0	7.0	8.0	13.0	16.0	30.0	9.0	13.0	16.0	10.0	43.0	15.0	23.0
ENSG00000139445	FOXN4						0.5					0.6		
ENSG00000139496	NUP58	7.0	8.0	5.0	5.0	17.0	15.0	7.0	6.0	9.0	7.0	23.0	5.0	6.0
ENSG00000139505	MTMR6	13.0	19.0	9.0	12.0	22.0	18.0	11.0	12.0	15.0	13.0	15.0	10.0	11.0
ENSG00000139508	SLC46A3	7.0	8.0	5.0	7.0	21.0	18.0	7.0	7.0	8.0	6.0	39.0	6.0	8.0
ENSG00000139514	SLC7A1	13.0	17.0	9.0	9.0	18.0	20.0	16.0	14.0	15.0	9.0	17.0	8.0	14.0
ENSG00000139517	LNX2	3.0	3.0	2.0	2.0	12.0	10.0	3.0	2.0	3.0	3.0	9.0	2.0	2.0
ENSG00000139531	SUOX	10.0	11.0	7.0	9.0	10.0	12.0	12.0	8.0	9.0	9.0	19.0	7.0	8.0
ENSG00000139537	CCDC65	6.0	7.0	4.0	6.0	5.0	6.0	8.0	5.0	6.0	7.0	8.0	4.0	2.0
ENSG00000139540	SLC39A5					0.9	1.0					0.7		
ENSG00000139546	TARBP2	5.0	6.0	5.0	5.0	57.0	62.0	7.0	5.0	5.0	6.0	18.0	5.0	6.0
ENSG00000139547	RDH16	0.5	0.5	0.5	0.5	2.0	3.0	0.8	0.6	0.5	0.6	1.0	0.5	0.6
ENSG00000139549	DHH						0.5					0.7		
ENSG00000139567	ACVRL1	5.0	4.0	5.0	5.0	3.0	5.0	6.0	6.0	5.0	4.0	8.0	5.0	8.0
ENSG00000139572	GPR84									0.7		0.9		
ENSG00000139579	NABP2	36.0	45.0	23.0	30.0	47.0	44.0	44.0	25.0	31.0	32.0	36.0	28.0	26.0
ENSG00000139597	N4BP2L1	11.0	15.0	8.0	10.0	33.0	31.0	15.0	8.0	13.0	14.0	29.0	8.0	7.0
ENSG00000139613	SMARCC2	29.0	36.0	20.0	24.0	73.0	72.0	35.0	21.0	25.0	24.0	43.0	20.0	22.0
ENSG00000139620	KANSL2	8.0	9.0	6.0	7.0	36.0	31.0	9.0	7.0	9.0	7.0	21.0	6.0	8.0
ENSG00000139624	CERS5	15.0	16.0	12.0	15.0	92.0	87.0	19.0	14.0	20.0	19.0	31.0	13.0	12.0
ENSG00000139625	MAP3K12	12.0	17.0	7.0	10.0	93.0	110.0	25.0	8.0	11.0	11.0	41.0	8.0	7.0
ENSG00000139626	ITGB7											0.8		
ENSG00000139629	GALNT6	0.7	1.0	2.0	1.0	0.5	0.7	1.0	3.0	2.0	0.6	2.0	1.0	5.0
ENSG00000139631	CSAD	14.0	17.0	12.0	12.0	60.0	59.0	19.0	14.0	16.0	14.0	50.0	11.0	15.0
ENSG00000139636	LMBR1L	9.0	11.0	7.0	7.0	47.0	52.0	15.0	8.0	10.0	9.0	61.0	6.0	8.0
ENSG00000139637	C12orf10	32.0	36.0	21.0	21.0	43.0	42.0	36.0	25.0	36.0	25.0	44.0	19.0	26.0
ENSG00000139641	ESYT1	12.0	19.0	8.0	7.0	24.0	27.0	22.0	9.0	19.0	7.0	21.0	6.0	12.0
ENSG00000139644	TMBIM6	142.0	141.0	122.0	146.0	128.0	134.0	138.0	110.0	128.0	141.0	140.0	123.0	132.0
ENSG00000139645	ANKRD52	14.0	18.0	9.0	11.0	39.0	45.0	19.0	10.0	16.0	12.0	32.0	9.0	10.0
ENSG00000139651	ZNF740	6.0	7.0	4.0	5.0	20.0	20.0	8.0	5.0	6.0	5.0	11.0	4.0	5.0
ENSG00000139668	WDFY2	3.0	3.0	3.0	4.0	6.0	6.0	3.0	4.0	4.0	4.0	7.0	3.0	4.0
ENSG00000139675	HNRNPA1L2	4.0	5.0	3.0	3.0	15.0	13.0	4.0	4.0	5.0	4.0	10.0	3.0	4.0
ENSG00000139679	LPAR6	4.0	4.0	5.0	5.0	2.0	3.0	4.0	7.0	8.0	4.0	16.0	4.0	9.0
ENSG00000139684	ESD	33.0	37.0	24.0	27.0	42.0	38.0	33.0	28.0	34.0	29.0	69.0	22.0	31.0
ENSG00000139687	RB1	8.0	10.0	7.0	8.0	19.0	16.0	7.0	8.0	10.0	8.0	14.0	6.0	9.0
ENSG00000139697	SBNO1	9.0	14.0	6.0	7.0	30.0	23.0	11.0	8.0	8.0	8.0	13.0	6.0	7.0
ENSG00000139714	MORN3	4.0	4.0	2.0	2.0	1.0	1.0	4.0	3.0	3.0	3.0	4.0	1.0	0.7
ENSG00000139718	SETD1B	6.0	7.0	4.0	5.0	29.0	32.0	8.0	4.0	5.0	6.0	22.0	4.0	4.0
ENSG00000139719	VPS33A	4.0	5.0	3.0	3.0	8.0	8.0	5.0	3.0	4.0	3.0	11.0	3.0	3.0
ENSG00000139722	VPS37B	9.0	9.0	8.0	6.0	9.0	10.0	11.0	9.0	7.0	8.0	18.0	5.0	6.0
ENSG00000139725	RHOF	0.5	0.7			3.0	3.0	1.0		0.6	0.5	1.0		
ENSG00000139726	DENR	24.0	29.0	15.0	15.0	32.0	28.0	25.0	16.0	23.0	17.0	36.0	12.0	18.0
ENSG00000139734	DIAPH3	0.8		0.5	0.8					0.7	0.8		0.5	
ENSG00000139737	SLAIN1	25.0	29.0	42.0	38.0	45.0	40.0	28.0	60.0	42.0	29.0	8.0	41.0	83.0
ENSG00000139746	RBM26	11.0	14.0	9.0	12.0	36.0	34.0	14.0	11.0	12.0	14.0	31.0	10.0	10.0
ENSG00000139767	SRRM4	15.0	21.0	4.0	3.0	99.0	100.0	23.0	5.0	8.0	3.0	4.0	2.0	2.0
ENSG00000139780	METTL21C	0.5	1.0			0.6	1.0	1.0						
ENSG00000139793	MBNL2	34.0	53.0	27.0	37.0	78.0	60.0	39.0	39.0	33.0	43.0	52.0	35.0	37.0
ENSG00000139800	ZIC5	3.0	2.0	2.0	0.8	60.0	65.0	3.0	2.0	1.0	0.8		0.9	0.8
ENSG00000139826	ABHD13	4.0	6.0	3.0	4.0	10.0	8.0	4.0	4.0	4.0	4.0	10.0	3.0	3.0
ENSG00000139832	RAB20	3.0	3.0	4.0	3.0	1.0	2.0	3.0	3.0	5.0	3.0	19.0	2.0	5.0
ENSG00000139835	GRTP1	2.0	2.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	2.0	4.0	2.0	1.0
ENSG00000139842	CUL4A	10.0	12.0	8.0	9.0	29.0	28.0	11.0	9.0	12.0	9.0	28.0	8.0	11.0
ENSG00000139874	SSTR1	11.0	10.0	6.0	2.0	0.8	0.8	10.0	4.0	9.0	3.0	1.0	2.0	6.0
ENSG00000139880	CDH24	6.0	7.0	5.0	7.0	29.0	30.0	8.0	5.0	7.0	7.0	6.0	6.0	4.0
ENSG00000139890	REM2	0.7	1.0		3.0	4.0	4.0	2.0	0.8	2.0	6.0	9.0	3.0	
ENSG00000139899	CBLN3	3.0	3.0	2.0	2.0	847.0	689.0	4.0	2.0	4.0	2.0	8.0	2.0	3.0
ENSG00000139908	TSSK4	2.0	2.0	2.0	2.0	8.0	8.0	2.0	2.0	2.0	2.0	3.0	1.0	2.0
ENSG00000139910	NOVA1	14.0	20.0	10.0	9.0	62.0	44.0	14.0	11.0	20.0	10.0	14.0	9.0	11.0
ENSG00000139914	FITM1	0.6	0.6	0.5	0.5	2.0	2.0	0.7	0.5	0.5	0.5	2.0	0.5	0.6
ENSG00000139915	MDGA2	1.0	1.0	0.7	0.5			1.0	0.7	1.0	0.7		0.5	0.6
ENSG00000139921	TMX1	6.0	6.0	6.0	8.0	10.0	9.0	5.0	6.0	8.0	6.0	17.0	6.0	8.0
ENSG00000139926	FRMD6	2.0	3.0	2.0	2.0	11.0	11.0	3.0	2.0	2.0	1.0	3.0	2.0	2.0
ENSG00000139946	PELI2	4.0	3.0	4.0	4.0	23.0	17.0	3.0	4.0	5.0	3.0	5.0	4.0	5.0
ENSG00000139970	RTN1	173.0	334.0	66.0	59.0	452.0	333.0	232.0	84.0	143.0	100.0	77.0	43.0	53.0
ENSG00000139971	C14orf37	2.0	2.0	1.0	2.0	2.0	3.0	2.0	1.0	2.0	2.0	3.0	2.0	1.0
ENSG00000139973	SYT16	8.0	12.0	3.0	4.0	1.0	0.9	7.0	4.0	5.0	7.0	2.0	3.0	1.0
ENSG00000139974	SLC38A6	3.0	4.0	2.0	4.0	7.0	6.0	4.0	3.0	4.0	5.0	8.0	3.0	3.0
ENSG00000139977	NAA30	8.0	10.0	5.0	6.0	13.0	11.0	7.0	5.0	7.0	7.0	9.0	5.0	5.0
ENSG00000139985	ADAM21					0.7	0.8							
ENSG00000139988	RDH12	0.9	2.0		0.8	0.7	2.0	2.0	0.6	0.9	0.6	1.0	0.8	1.0
ENSG00000139990	DCAF5	11.0	13.0	9.0	10.0	28.0	30.0	14.0	10.0	13.0	11.0	39.0	8.0	10.0
ENSG00000139998	RAB15	60.0	74.0	23.0	20.0	172.0	181.0	83.0	38.0	26.0	24.0	20.0	19.0	14.0
ENSG00000140006	WDR89	4.0	5.0	4.0	4.0	10.0	8.0	4.0	4.0	4.0	4.0	6.0	3.0	4.0
ENSG00000140009	ESR2					0.7	0.7					0.8		
ENSG00000140015	KCNH5	1.0	3.0	0.5				2.0		1.0		0.5		
ENSG00000140022	STON2	16.0	11.0	17.0	20.0	1.0	1.0	10.0	10.0	12.0	17.0	13.0	13.0	10.0
ENSG00000140025	EFCAB11	2.0	2.0	2.0	1.0	2.0	2.0	1.0	1.0	2.0	1.0	2.0	1.0	2.0
ENSG00000140030	GPR65									0.5		0.7		0.7
ENSG00000140043	PTGR2	4.0	4.0	4.0	4.0	5.0	5.0	4.0	4.0	4.0	5.0	7.0	4.0	4.0
ENSG00000140044	JDP2	7.0	9.0	5.0	6.0	13.0	12.0	9.0	7.0	6.0	5.0	10.0	5.0	7.0
ENSG00000140057	AK7	0.6	0.9	0.6	1.0	0.5	0.7	0.8	1.0	3.0	2.0	6.0	0.9	0.7
ENSG00000140067	FAM181A	7.0	5.0	7.0	5.0	2.0	3.0	6.0	5.0	7.0	6.0	2.0	3.0	5.0
ENSG00000140090	SLC24A4	3.0	4.0	2.0	0.9	0.6	0.8	6.0	2.0	2.0	4.0	2.0	0.9	3.0
ENSG00000140092	FBLN5	4.0	5.0	6.0	9.0	1.0	1.0	4.0	5.0	7.0	12.0	18.0	7.0	7.0
ENSG00000140093	SERPINA10					0.7	0.8					0.8		
ENSG00000140104	CLBA1	5.0	6.0	4.0	4.0	5.0	5.0	7.0	4.0	6.0	6.0	25.0	3.0	3.0
ENSG00000140105	WARS	18.0	26.0	11.0	15.0	24.0	24.0	25.0	15.0	23.0	19.0	38.0	14.0	18.0
ENSG00000140153	WDR20	5.0	6.0	4.0	5.0	11.0	11.0	5.0	5.0	5.0	5.0	10.0	4.0	5.0
ENSG00000140157	NIPA2	9.0	12.0	6.0	8.0	14.0	13.0	11.0	6.0	10.0	8.0	20.0	6.0	7.0
ENSG00000140199	SLC12A6	6.0	8.0	5.0	6.0	15.0	13.0	7.0	6.0	7.0	7.0	11.0	5.0	7.0
ENSG00000140254	DUOXA1						0.6					0.6		
ENSG00000140259	MFAP1	19.0	24.0	14.0	17.0	36.0	33.0	23.0	15.0	20.0	17.0	31.0	14.0	16.0
ENSG00000140262	TCF12	9.0	9.0	11.0	12.0	14.0	16.0	8.0	13.0	12.0	10.0	13.0	9.0	15.0
ENSG00000140263	SORD	4.0	5.0	3.0	3.0	11.0	10.0	4.0	4.0	6.0	4.0	4.0	3.0	6.0
ENSG00000140264	SERF2	41.0	39.0	40.0	40.0	48.0	48.0	37.0	42.0	48.0	38.0	111.0	39.0	62.0
ENSG00000140265	ZSCAN29	5.0	6.0	5.0	5.0	14.0	12.0	6.0	5.0	5.0	5.0	11.0	5.0	6.0
ENSG00000140279	DUOX2					0.5	0.5					0.6		
ENSG00000140280	LYSMD2	29.0	38.0	16.0	17.0	44.0	37.0	29.0	20.0	27.0	23.0	34.0	17.0	16.0
ENSG00000140284	SLC27A2	2.0	2.0	0.7		4.0	3.0	2.0	1.0	2.0	1.0	22.0		
ENSG00000140285	FGF7	2.0	3.0	1.0	2.0	4.0	3.0	2.0	2.0	3.0	2.0	4.0	2.0	3.0
ENSG00000140287	HDC									6.0		2.0		
ENSG00000140299	BNIP2	6.0	6.0	6.0	7.0	16.0	16.0	6.0	7.0	8.0	7.0	15.0	6.0	8.0
ENSG00000140307	GTF2A2	13.0	16.0	11.0	13.0	23.0	20.0	13.0	13.0	17.0	14.0	33.0	12.0	17.0
ENSG00000140319	SRP14	209.0	245.0	166.0	178.0	240.0	192.0	191.0	150.0	213.0	213.0	332.0	165.0	209.0
ENSG00000140320	BAHD1	9.0	11.0	6.0	9.0	16.0	17.0	13.0	8.0	8.0	9.0	26.0	7.0	7.0
ENSG00000140323	DISP2	6.0	8.0	3.0	3.0	67.0	60.0	8.0	4.0	7.0	4.0	4.0	2.0	3.0
ENSG00000140326	CDAN1	5.0	6.0	4.0	5.0	22.0	23.0	8.0	4.0	5.0	6.0	16.0	4.0	3.0
ENSG00000140332	TLE3	5.0	5.0	3.0	3.0	6.0	7.0	6.0	3.0	5.0	3.0	11.0	3.0	4.0
ENSG00000140350	ANP32A	19.0	22.0	17.0	19.0	63.0	49.0	18.0	19.0	18.0	22.0	23.0	18.0	21.0
ENSG00000140365	COMMD4	7.0	8.0	6.0	7.0	17.0	18.0	10.0	7.0	8.0	8.0	22.0	7.0	8.0
ENSG00000140367	UBE2Q2	17.0	20.0	14.0	10.0	22.0	19.0	17.0	15.0	19.0	10.0	29.0	10.0	21.0
ENSG00000140368	PSTPIP1	1.0	1.0	1.0	1.0	0.6	0.8	1.0	2.0	1.0	0.9	2.0	1.0	2.0
ENSG00000140374	ETFA	17.0	19.0	13.0	16.0	19.0	19.0	18.0	13.0	17.0	16.0	30.0	14.0	17.0
ENSG00000140379	BCL2A1	0.7	0.8	1.0	0.9	0.5		0.7	1.0	2.0	0.8	1.0	0.7	2.0
ENSG00000140382	HMG20A	6.0	8.0	4.0	5.0	16.0	12.0	6.0	5.0	6.0	5.0	11.0	4.0	5.0
ENSG00000140386	SCAPER	6.0	7.0	5.0	4.0	11.0	10.0	7.0	5.0	7.0	5.0	11.0	4.0	6.0
ENSG00000140391	TSPAN3	59.0	68.0	50.0	57.0	61.0	58.0	60.0	48.0	67.0	57.0	88.0	49.0	56.0
ENSG00000140395	WDR61	9.0	11.0	7.0	9.0	20.0	19.0	11.0	8.0	12.0	10.0	29.0	8.0	9.0
ENSG00000140396	NCOA2	7.0	9.0	6.0	7.0	17.0	15.0	7.0	7.0	8.0	8.0	16.0	6.0	6.0
ENSG00000140398	NEIL1	10.0	14.0	7.0	10.0	56.0	56.0	18.0	8.0	10.0	13.0	29.0	9.0	6.0
ENSG00000140400	MAN2C1	15.0	18.0	11.0	14.0	52.0	60.0	28.0	13.0	16.0	16.0	82.0	12.0	13.0
ENSG00000140403	DNAJA4	41.0	44.0	26.0	28.0	69.0	63.0	37.0	26.0	52.0	42.0	38.0	24.0	31.0
ENSG00000140406	TLNRD1	7.0	9.0	5.0	9.0	31.0	26.0	7.0	5.0	7.0	14.0	13.0	9.0	5.0
ENSG00000140416	TPM1	11.0	14.0	9.0	11.0	35.0	31.0	13.0	10.0	9.0	11.0	19.0	9.0	10.0
ENSG00000140443	IGF1R	7.0	9.0	5.0	7.0	19.0	20.0	9.0	6.0	7.0	8.0	20.0	6.0	6.0
ENSG00000140450	ARRDC4	11.0	11.0	13.0	10.0	9.0	8.0	10.0	24.0	15.0	9.0	19.0	8.0	19.0
ENSG00000140451	PIF1	0.9	1.0	0.5	0.7	0.6	0.7	1.0	0.5	1.0	0.6	1.0	0.5	0.7
ENSG00000140455	USP3	3.0	2.0	3.0	4.0	53.0	45.0	3.0	3.0	3.0	3.0	9.0	3.0	3.0
ENSG00000140459	CYP11A1	2.0	1.0	1.0	2.0	0.7	0.9	1.0	1.0	1.0	2.0	3.0	2.0	1.0
ENSG00000140463	BBS4	9.0	10.0	7.0	8.0	12.0	15.0	11.0	8.0	11.0	8.0	38.0	6.0	8.0
ENSG00000140464	PML	4.0	4.0	3.0	4.0	5.0	6.0	5.0	3.0	4.0	4.0	14.0	3.0	4.0
ENSG00000140465	CYP1A1	0.6	0.5					0.7		0.5				
ENSG00000140470	ADAMTS17	1.0	1.0	1.0	1.0	0.5	0.6	1.0	1.0	0.9	1.0	2.0	1.0	0.7
ENSG00000140471	LINS1	2.0	3.0	1.0	2.0	5.0	5.0	3.0	2.0	2.0	2.0	6.0	2.0	2.0
ENSG00000140474	ULK3	44.0	56.0	24.0	40.0	242.0	244.0	73.0	29.0	32.0	29.0	134.0	35.0	24.0
ENSG00000140479	PCSK6	1.0	1.0	2.0	2.0	2.0	3.0	2.0	3.0	2.0	1.0	3.0	2.0	7.0
ENSG00000140497	SCAMP2	10.0	9.0	10.0	11.0	11.0	13.0	12.0	11.0	12.0	10.0	36.0	10.0	14.0
ENSG00000140506	LMAN1L					12.0	19.0							
ENSG00000140511	HAPLN3	1.0	2.0	1.0	1.0	0.8	1.0	2.0	1.0	1.0	1.0	5.0	1.0	2.0
ENSG00000140519	RHCG	4.0	4.0	2.0	2.0	0.7	1.0	4.0	2.0	2.0	2.0	2.0	2.0	2.0
ENSG00000140521	POLG	11.0	14.0	8.0	9.0	32.0	33.0	16.0	10.0	9.0	10.0	27.0	8.0	10.0
ENSG00000140522	RLBP1	8.0	8.0	7.0	12.0	1.0	2.0	11.0	4.0	2.0	6.0	3.0	11.0	2.0
ENSG00000140525	FANCI	1.0	1.0	0.9	0.9	3.0	3.0	2.0	1.0	1.0	0.9	1.0	0.8	1.0
ENSG00000140526	ABHD2	19.0	21.0	15.0	17.0	38.0	34.0	18.0	13.0	13.0	16.0	25.0	13.0	13.0
ENSG00000140527	WDR93				0.5	2.0	2.0			0.6	0.5	1.0		
ENSG00000140534	TICRR											1.0		
ENSG00000140538	NTRK3	7.0	9.0	5.0	7.0	15.0	17.0	9.0	5.0	6.0	8.0	4.0	6.0	4.0
ENSG00000140543	DET1	3.0	4.0	2.0	3.0	6.0	6.0	4.0	3.0	3.0	3.0	10.0	3.0	3.0
ENSG00000140545	MFGE8	17.0	21.0	13.0	16.0	9.0	14.0	23.0	11.0	13.0	23.0	42.0	16.0	16.0
ENSG00000140548	ZNF710	8.0	8.0	6.0	9.0	7.0	8.0	9.0	6.0	6.0	10.0	7.0	6.0	6.0
ENSG00000140553	UNC45A	10.0	11.0	6.0	8.0	41.0	42.0	14.0	8.0	10.0	8.0	32.0	7.0	9.0
ENSG00000140557	ST8SIA2	0.6			0.5					1.0	0.5			
ENSG00000140563	MCTP2										0.6	9.0		
ENSG00000140564	FURIN	23.0	26.0	15.0	15.0	56.0	61.0	31.0	20.0	16.0	16.0	81.0	14.0	16.0
ENSG00000140575	IQGAP1	6.0	7.0	8.0	10.0	9.0	10.0	9.0	10.0	10.0	7.0	32.0	8.0	14.0
ENSG00000140577	CRTC3	5.0	6.0	6.0	8.0	16.0	16.0	7.0	7.0	6.0	8.0	11.0	8.0	8.0
ENSG00000140598	EFL1	3.0	4.0	3.0	3.0	5.0	5.0	4.0	3.0	4.0	3.0	8.0	3.0	4.0
ENSG00000140600	SH3GL3	26.0	34.0	33.0	19.0	31.0	24.0	28.0	45.0	33.0	21.0	2.0	27.0	50.0
