PROV_ID,CONTACT_DATE,EFF_TO_DATE,PROV_TYPE
1548,2010-01-01,2099-12-31,FELLOW
2781,2010-01-01,2099-12-31,Nurse Practitioner
892,2010-01-01,2099-12-31,Resident
2142,2010-01-01,2099-12-31,Physician
4215,2010-01-01,2099-12-31,Physician
3622,2010-01-01,2099-12-31,Resident
3691,2010-01-01,2099-12-31,Physician
408,2010-01-01,2099-12-31,Physician
36,2010-01-01,2099-12-31,Physician
3558,2010-01-01,2099-12-31,Nurse Practitioner
3264,2010-01-01,2099-12-31,Physician
3972,2010-01-01,2099-12-31,Resident
2463,2010-01-01,2099-12-31,Physician
3070,2010-01-01,2099-12-31,FELLOW
2475,2010-01-01,2099-12-31,Nurse Practitioner
1263,2010-01-01,2099-12-31,Physician
1500,2010-01-01,2099-12-31,Resident
1518,2010-01-01,2099-12-31,Physician
4045,2010-01-01,2099-12-31,Nurse Practitioner
4171,2010-01-01,2099-12-31,Physician
3383,2010-01-01,2099-12-31,FELLOW
4940,2010-01-01,2099-12-31,Physician
3866,2010-01-01,2099-12-31,Nurse Practitioner
688,2010-01-01,2099-12-31,Physician
2792,2010-01-01,2099-12-31,Physician
1808,2010-01-01,2099-12-31,Resident
4365,2010-01-01,2099-12-31,Resident
3830,2010-01-01,2099-12-31,Physician
904,2010-01-01,2099-12-31,Physician
2809,2010-01-01,2099-12-31,Nurse Practitioner
2329,2010-01-01,2099-12-31,Physician
360,2010-01-01,2099-12-31,Physician
2097,2010-01-01,2099-12-31,Physician
3360,2010-01-01,2099-12-31,Physician
3785,2010-01-01,2099-12-31,Nurse Practitioner
2991,2010-01-01,2099-12-31,Physician
4987,2010-01-01,2099-12-31,Nurse Practitioner
4150,2010-01-01,2099-12-31,Physician
4687,2010-01-01,2099-12-31,Physician
3422,2010-01-01,2099-12-31,Nurse Practitioner
3214,2010-01-01,2099-12-31,Physician
1284,2010-01-01,2099-12-31,Physician
2247,2010-01-01,2099-12-31,Resident
2218,2010-01-01,2099-12-31,Nurse Practitioner
1796,2010-01-01,2099-12-31,Physician
4116,2010-01-01,2099-12-31,Nurse Practitioner
3701,2010-01-01,2099-12-31,Physician
3937,2010-01-01,2099-12-31,FELLOW
2140,2010-01-01,2099-12-31,Nurse Practitioner
1508,2010-01-01,2099-12-31,Physician
150,2010-01-01,2099-12-31,Physician
22,2010-01-01,2099-12-31,Physician
3863,2010-01-01,2099-12-31,Nurse Practitioner
230,2010-01-01,2099-12-31,Physician
3504,2010-01-01,2099-12-31,Physician
3793,2010-01-01,2099-12-31,Physician
1884,2010-01-01,2099-12-31,Physician
981,2010-01-01,2099-12-31,Physician
3250,2010-01-01,2099-12-31,Resident
3253,2010-01-01,2099-12-31,Physician
435,2010-01-01,2099-12-31,Resident
3788,2010-01-01,2099-12-31,FELLOW
2119,2010-01-01,2099-12-31,Resident
4392,2010-01-01,2099-12-31,Nurse Practitioner
1977,2010-01-01,2099-12-31,Resident
3135,2010-01-01,2099-12-31,Resident
354,2010-01-01,2099-12-31,Resident
2451,2010-01-01,2099-12-31,Resident
1615,2010-01-01,2099-12-31,Nurse Practitioner
3153,2010-01-01,2099-12-31,Physician
1637,2010-01-01,2099-12-31,Resident
2908,2010-01-01,2099-12-31,Physician
339,2010-01-01,2099-12-31,Physician
1027,2010-01-01,2099-12-31,Physician
4984,2010-01-01,2099-12-31,Nurse Practitioner
1579,2010-01-01,2099-12-31,Physician
3285,2010-01-01,2099-12-31,Resident
569,2010-01-01,2099-12-31,Nurse Practitioner
2970,2010-01-01,2099-12-31,Nurse Practitioner
2517,2010-01-01,2099-12-31,Physician
546,2010-01-01,2099-12-31,Resident
2165,2010-01-01,2099-12-31,Nurse Practitioner
2147,2010-01-01,2099-12-31,Nurse Practitioner
934,2010-01-01,2099-12-31,Nurse Practitioner
3908,2010-01-01,2099-12-31,Physician
1505,2010-01-01,2099-12-31,Nurse Practitioner
1753,2010-01-01,2099-12-31,Resident
4967,2010-01-01,2099-12-31,Physician
4947,2010-01-01,2099-12-31,Nurse Practitioner
3836,2010-01-01,2099-12-31,Physician
964,2010-01-01,2099-12-31,Physician
1463,2010-01-01,2099-12-31,Physician
1294,2010-01-01,2099-12-31,Physician
4988,2010-01-01,2099-12-31,Resident
4282,2010-01-01,2099-12-31,Physician
3420,2010-01-01,2099-12-31,Physician
1328,2010-01-01,2099-12-31,Physician
3492,2010-01-01,2099-12-31,Nurse Practitioner
2837,2010-01-01,2099-12-31,Resident
2717,2010-01-01,2099-12-31,Physician
893,2010-01-01,2099-12-31,Physician
1430,2010-01-01,2099-12-31,Physician
2952,2010-01-01,2099-12-31,Physician
116,2010-01-01,2099-12-31,Physician
2235,2010-01-01,2099-12-31,Nurse Practitioner
3696,2010-01-01,2099-12-31,Physician
4748,2010-01-01,2099-12-31,Physician
665,2010-01-01,2099-12-31,Resident
993,2010-01-01,2099-12-31,Physician
2535,2010-01-01,2099-12-31,Resident
2491,2010-01-01,2099-12-31,Nurse Practitioner
4830,2010-01-01,2099-12-31,Resident
4108,2010-01-01,2099-12-31,Nurse Practitioner
2633,2010-01-01,2099-12-31,Physician
300,2010-01-01,2099-12-31,Resident
2874,2010-01-01,2099-12-31,Physician
4391,2010-01-01,2099-12-31,Physician
170,2010-01-01,2099-12-31,Physician
2017,2010-01-01,2099-12-31,Physician
2464,2010-01-01,2099-12-31,Nurse Practitioner
2045,2010-01-01,2099-12-31,Physician
2246,2010-01-01,2099-12-31,Resident
4205,2010-01-01,2099-12-31,Physician
4387,2010-01-01,2099-12-31,Physician
2151,2010-01-01,2099-12-31,Resident
459,2010-01-01,2099-12-31,Nurse Practitioner
4794,2010-01-01,2099-12-31,Physician
3048,2010-01-01,2099-12-31,Physician
1686,2010-01-01,2099-12-31,Physician
3028,2010-01-01,2099-12-31,Resident
3669,2010-01-01,2099-12-31,Physician
1398,2010-01-01,2099-12-31,Resident
3325,2010-01-01,2099-12-31,Physician
1130,2010-01-01,2099-12-31,Physician
685,2010-01-01,2099-12-31,Resident
3312,2010-01-01,2099-12-31,Physician
3580,2010-01-01,2099-12-31,Physician
1493,2010-01-01,2099-12-31,Physician
1349,2010-01-01,2099-12-31,Physician
2037,2010-01-01,2099-12-31,Resident
4410,2010-01-01,2099-12-31,Resident
3274,2010-01-01,2099-12-31,Physician
1020,2010-01-01,2099-12-31,Physician
4589,2010-01-01,2099-12-31,Physician
267,2010-01-01,2099-12-31,Physician
135,2010-01-01,2099-12-31,Physician
4864,2010-01-01,2099-12-31,Physician
3137,2010-01-01,2099-12-31,Physician
3182,2010-01-01,2099-12-31,Physician
1965,2010-01-01,2099-12-31,Physician
3877,2010-01-01,2099-12-31,Physician
2320,2010-01-01,2099-12-31,Physician
3152,2010-01-01,2099-12-31,Physician
4965,2010-01-01,2099-12-31,Physician
3973,2010-01-01,2099-12-31,Nurse Practitioner
4929,2010-01-01,2099-12-31,Physician
2236,2010-01-01,2099-12-31,Physician
535,2010-01-01,2099-12-31,Resident
4472,2010-01-01,2099-12-31,FELLOW
1096,2010-01-01,2099-12-31,Physician
629,2010-01-01,2099-12-31,Resident
154,2010-01-01,2099-12-31,Physician
884,2010-01-01,2099-12-31,Physician
3501,2010-01-01,2099-12-31,Physician
3211,2010-01-01,2099-12-31,Resident
3905,2010-01-01,2099-12-31,Physician
1362,2010-01-01,2099-12-31,Resident
3562,2010-01-01,2099-12-31,Resident
2798,2010-01-01,2099-12-31,Physician
1831,2010-01-01,2099-12-31,Resident
1352,2010-01-01,2099-12-31,Resident
4598,2010-01-01,2099-12-31,Resident
869,2010-01-01,2099-12-31,Physician
4286,2010-01-01,2099-12-31,Physician with Sedation
4115,2010-01-01,2099-12-31,Nurse Practitioner
2266,2010-01-01,2099-12-31,Resident
1167,2010-01-01,2099-12-31,Physician
2427,2010-01-01,2099-12-31,Physician
3037,2010-01-01,2099-12-31,Physician
2530,2010-01-01,2099-12-31,Nurse Practitioner
652,2010-01-01,2099-12-31,Physician
2461,2010-01-01,2099-12-31,Physician
1,2010-01-01,2099-12-31,Physician
3495,2010-01-01,2099-12-31,Physician
2350,2010-01-01,2099-12-31,Physician
2497,2010-01-01,2099-12-31,Nurse Practitioner
1522,2010-01-01,2099-12-31,Physician
530,2010-01-01,2099-12-31,Resident
4990,2010-01-01,2099-12-31,FELLOW
1767,2010-01-01,2099-12-31,Physician
703,2010-01-01,2099-12-31,Nurse Practitioner
2068,2010-01-01,2099-12-31,Physician
581,2010-01-01,2099-12-31,Physician
1431,2010-01-01,2099-12-31,Resident
2395,2010-01-01,2099-12-31,Resident
4727,2010-01-01,2099-12-31,Resident
859,2010-01-01,2099-12-31,FELLOW
1241,2010-01-01,2099-12-31,FELLOW
2239,2010-01-01,2099-12-31,Physician
3298,2010-01-01,2099-12-31,Nurse Practitioner
263,2010-01-01,2099-12-31,Resident
2399,2010-01-01,2099-12-31,Nurse Practitioner
2832,2010-01-01,2099-12-31,Physician
2838,2010-01-01,2099-12-31,Physician
429,2010-01-01,2099-12-31,Nurse Practitioner
955,2010-01-01,2099-12-31,Nurse Practitioner
3873,2010-01-01,2099-12-31,Nurse Practitioner
4062,2010-01-01,2099-12-31,Nurse Practitioner
2090,2010-01-01,2099-12-31,Nurse Practitioner
4049,2010-01-01,2099-12-31,Nurse Practitioner
2826,2010-01-01,2099-12-31,Physician
1544,2010-01-01,2099-12-31,Resident
3723,2010-01-01,2099-12-31,Nurse Practitioner
3888,2010-01-01,2099-12-31,Resident
517,2010-01-01,2099-12-31,Nurse Practitioner
2870,2010-01-01,2099-12-31,Physician
1762,2010-01-01,2099-12-31,Resident
937,2010-01-01,2099-12-31,Nurse Practitioner
919,2010-01-01,2099-12-31,Resident
885,2010-01-01,2099-12-31,Nurse Practitioner
3742,2010-01-01,2099-12-31,Nurse Practitioner
73,2010-01-01,2099-12-31,Physician
70,2010-01-01,2099-12-31,Physician
4416,2010-01-01,2099-12-31,Nurse Practitioner
127,2010-01-01,2099-12-31,Physician
1918,2010-01-01,2099-12-31,Resident
2747,2010-01-01,2099-12-31,Resident
4110,2010-01-01,2099-12-31,Physician
3114,2010-01-01,2099-12-31,Physician
3343,2010-01-01,2099-12-31,Physician
2850,2010-01-01,2099-12-31,Physician
4168,2010-01-01,2099-12-31,Physician
2676,2010-01-01,2099-12-31,FELLOW
4834,2010-01-01,2099-12-31,Physician
4633,2010-01-01,2099-12-31,Physician
1908,2010-01-01,2099-12-31,Physician
2456,2010-01-01,2099-12-31,Physician
4363,2010-01-01,2099-12-31,Physician
2230,2010-01-01,2099-12-31,Resident
2166,2010-01-01,2099-12-31,Physician
1812,2010-01-01,2099-12-31,Physician
1881,2010-01-01,2099-12-31,Nurse Practitioner
4188,2010-01-01,2099-12-31,Physician
427,2010-01-01,2099-12-31,Resident
2645,2010-01-01,2099-12-31,Resident
1911,2010-01-01,2099-12-31,Nurse Practitioner
2345,2010-01-01,2099-12-31,Physician
2263,2010-01-01,2099-12-31,Physician
690,2010-01-01,2099-12-31,Physician
2297,2010-01-01,2099-12-31,Physician
4454,2010-01-01,2099-12-31,Physician
369,2010-01-01,2099-12-31,Physician
2561,2010-01-01,2099-12-31,Nurse Practitioner
1971,2010-01-01,2099-12-31,Resident
1931,2010-01-01,2099-12-31,Physician
2296,2010-01-01,2099-12-31,Physician
8,2010-01-01,2099-12-31,Physician
2080,2010-01-01,2099-12-31,Resident
44,2010-01-01,2099-12-31,Physician
1054,2010-01-01,2099-12-31,FELLOW
1962,2010-01-01,2099-12-31,Resident
1248,2010-01-01,2099-12-31,Resident
2002,2010-01-01,2099-12-31,Resident
4772,2010-01-01,2099-12-31,Physician
2621,2010-01-01,2099-12-31,Resident
2739,2010-01-01,2099-12-31,Physician
1545,2010-01-01,2099-12-31,Physician
1022,2010-01-01,2099-12-31,Nurse Practitioner
3238,2010-01-01,2099-12-31,Physician
214,2010-01-01,2099-12-31,Physician
4713,2010-01-01,2099-12-31,Physician
1112,2010-01-01,2099-12-31,Physician
1121,2010-01-01,2099-12-31,Nurse Practitioner
1948,2010-01-01,2099-12-31,Physician
3315,2010-01-01,2099-12-31,Resident
2103,2010-01-01,2099-12-31,Nurse Practitioner
4995,2010-01-01,2099-12-31,FELLOW
1254,2010-01-01,2099-12-31,Physician
147,2010-01-01,2099-12-31,Physician
4575,2010-01-01,2099-12-31,Physician
4485,2010-01-01,2099-12-31,Resident
1451,2010-01-01,2099-12-31,Physician with Sedation
4403,2010-01-01,2099-12-31,Physician
2868,2010-01-01,2099-12-31,Physician
4665,2010-01-01,2099-12-31,Physician
2718,2010-01-01,2099-12-31,Physician
881,2010-01-01,2099-12-31,Resident
96,2010-01-01,2099-12-31,Physician
2507,2010-01-01,2099-12-31,FELLOW
1609,2010-01-01,2099-12-31,Physician
2647,2010-01-01,2099-12-31,Physician
2782,2010-01-01,2099-12-31,Physician
950,2010-01-01,2099-12-31,Physician
4568,2010-01-01,2099-12-31,Resident
1586,2010-01-01,2099-12-31,Physician
4532,2010-01-01,2099-12-31,Physician
488,2010-01-01,2099-12-31,Nurse Practitioner
3470,2010-01-01,2099-12-31,Physician
4284,2010-01-01,2099-12-31,Resident
1315,2010-01-01,2099-12-31,Resident
3611,2010-01-01,2099-12-31,Physician
4233,2010-01-01,2099-12-31,Resident
425,2010-01-01,2099-12-31,FELLOW
3672,2010-01-01,2099-12-31,Resident
632,2010-01-01,2099-12-31,Physician with Sedation
558,2010-01-01,2099-12-31,Resident
3021,2010-01-01,2099-12-31,Nurse Practitioner
2387,2010-01-01,2099-12-31,Physician
3180,2010-01-01,2099-12-31,Nurse Practitioner
2776,2010-01-01,2099-12-31,Resident
3263,2010-01-01,2099-12-31,Nurse Practitioner
2060,2010-01-01,2099-12-31,Physician
3167,2010-01-01,2099-12-31,Resident
378,2010-01-01,2099-12-31,Physician
1013,2010-01-01,2099-12-31,Nurse Practitioner
2916,2010-01-01,2099-12-31,Physician
3093,2010-01-01,2099-12-31,Nurse Practitioner
3466,2010-01-01,2099-12-31,Nurse Practitioner
3286,2010-01-01,2099-12-31,Nurse Practitioner
1385,2010-01-01,2099-12-31,Physician
973,2010-01-01,2099-12-31,Physician
2023,2010-01-01,2099-12-31,Resident
2327,2010-01-01,2099-12-31,Physician
3066,2010-01-01,2099-12-31,Resident
4898,2010-01-01,2099-12-31,Physician
4994,2010-01-01,2099-12-31,Physician
991,2010-01-01,2099-12-31,Physician
3554,2010-01-01,2099-12-31,FELLOW
2527,2010-01-01,2099-12-31,Physician
2604,2010-01-01,2099-12-31,Physician
3178,2010-01-01,2099-12-31,Nurse Practitioner
4932,2010-01-01,2099-12-31,Resident
2899,2010-01-01,2099-12-31,Resident
2346,2010-01-01,2099-12-31,Nurse Practitioner
3515,2010-01-01,2099-12-31,Physician
1281,2010-01-01,2099-12-31,Nurse Practitioner
1046,2010-01-01,2099-12-31,Physician
1995,2010-01-01,2099-12-31,Resident
4795,2010-01-01,2099-12-31,Physician
1040,2010-01-01,2099-12-31,Physician
3752,2010-01-01,2099-12-31,Physician
3183,2010-01-01,2099-12-31,Physician
422,2010-01-01,2099-12-31,Resident
4313,2010-01-01,2099-12-31,Physician
2977,2010-01-01,2099-12-31,Physician
2924,2010-01-01,2099-12-31,Resident
4801,2010-01-01,2099-12-31,Physician
2323,2010-01-01,2099-12-31,Physician
1118,2010-01-01,2099-12-31,Physician
297,2010-01-01,2099-12-31,Physician
2805,2010-01-01,2099-12-31,Physician
2954,2010-01-01,2099-12-31,Physician
2022,2010-01-01,2099-12-31,Resident
4659,2010-01-01,2099-12-31,Physician
2682,2010-01-01,2099-12-31,Nurse Practitioner
1425,2010-01-01,2099-12-31,Resident
942,2010-01-01,2099-12-31,Physician
4445,2010-01-01,2099-12-31,Physician
3350,2010-01-01,2099-12-31,Resident
4848,2010-01-01,2099-12-31,Physician
752,2010-01-01,2099-12-31,Physician
1189,2010-01-01,2099-12-31,Resident
277,2010-01-01,2099-12-31,Resident
4901,2010-01-01,2099-12-31,Physician
4330,2010-01-01,2099-12-31,Physician
2623,2010-01-01,2099-12-31,Physician
4878,2010-01-01,2099-12-31,Physician
4952,2010-01-01,2099-12-31,Resident
4218,2010-01-01,2099-12-31,Physician
3552,2010-01-01,2099-12-31,Resident
1820,2010-01-01,2099-12-31,Physician
2625,2010-01-01,2099-12-31,FELLOW
4548,2010-01-01,2099-12-31,Physician
4040,2010-01-01,2099-12-31,Physician
1837,2010-01-01,2099-12-31,Resident
4618,2010-01-01,2099-12-31,Resident
4756,2010-01-01,2099-12-31,Nurse Practitioner
1915,2010-01-01,2099-12-31,Resident
2751,2010-01-01,2099-12-31,Resident
1452,2010-01-01,2099-12-31,Physician
3456,2010-01-01,2099-12-31,Physician
3777,2010-01-01,2099-12-31,Physician
3188,2010-01-01,2099-12-31,Nurse Practitioner
164,2010-01-01,2099-12-31,Physician
1843,2010-01-01,2099-12-31,Physician
1426,2010-01-01,2099-12-31,Resident
1496,2010-01-01,2099-12-31,Physician
4997,2010-01-01,2099-12-31,Resident
4238,2010-01-01,2099-12-31,Physician
3108,2010-01-01,2099-12-31,Nurse Practitioner
3216,2010-01-01,2099-12-31,Physician
4886,2010-01-01,2099-12-31,Nurse Practitioner
4663,2010-01-01,2099-12-31,Physician
1025,2010-01-01,2099-12-31,Physician
48,2010-01-01,2099-12-31,Nurse Practitioner
4059,2010-01-01,2099-12-31,Physician
4551,2010-01-01,2099-12-31,Physician
2708,2010-01-01,2099-12-31,Nurse Practitioner
4893,2010-01-01,2099-12-31,Physician
2895,2010-01-01,2099-12-31,Physician
1194,2010-01-01,2099-12-31,Nurse Practitioner
4023,2010-01-01,2099-12-31,Resident
4842,2010-01-01,2099-12-31,Physician
4458,2010-01-01,2099-12-31,Physician
3318,2010-01-01,2099-12-31,Physician
1737,2010-01-01,2099-12-31,Physician
3004,2010-01-01,2099-12-31,Physician
2047,2010-01-01,2099-12-31,Physician
2238,2010-01-01,2099-12-31,Physician
3361,2010-01-01,2099-12-31,Resident
2454,2010-01-01,2099-12-31,Resident
4860,2010-01-01,2099-12-31,Physician
3423,2010-01-01,2099-12-31,Nurse Practitioner
3615,2010-01-01,2099-12-31,Physician
4424,2010-01-01,2099-12-31,Resident
4696,2010-01-01,2099-12-31,Physician
616,2010-01-01,2099-12-31,Physician
4571,2010-01-01,2099-12-31,Resident
3407,2010-01-01,2099-12-31,Nurse Practitioner
2653,2010-01-01,2099-12-31,Physician
4401,2010-01-01,2099-12-31,Physician
4133,2010-01-01,2099-12-31,Physician
2559,2010-01-01,2099-12-31,Physician
3145,2010-01-01,2099-12-31,Nurse Practitioner
3800,2010-01-01,2099-12-31,Physician
71,2010-01-01,2099-12-31,Nurse Practitioner
1730,2010-01-01,2099-12-31,Physician
3090,2010-01-01,2099-12-31,Resident
3156,2010-01-01,2099-12-31,Nurse Practitioner
4022,2010-01-01,2099-12-31,Resident
4157,2010-01-01,2099-12-31,Physician
2906,2010-01-01,2099-12-31,Nurse Practitioner
2873,2010-01-01,2099-12-31,Physician
2357,2010-01-01,2099-12-31,Nurse Practitioner
1056,2010-01-01,2099-12-31,Nurse Practitioner
470,2010-01-01,2099-12-31,Physician
824,2010-01-01,2099-12-31,Physician
280,2010-01-01,2099-12-31,Physician
3016,2010-01-01,2099-12-31,Resident
1392,2010-01-01,2099-12-31,Physician
2081,2010-01-01,2099-12-31,Physician
1334,2010-01-01,2099-12-31,Nurse Practitioner
1465,2010-01-01,2099-12-31,Nurse Practitioner
2316,2010-01-01,2099-12-31,Physician
4136,2010-01-01,2099-12-31,Nurse Practitioner
3593,2010-01-01,2099-12-31,Physician
2367,2010-01-01,2099-12-31,Physician
4797,2010-01-01,2099-12-31,Physician
4253,2010-01-01,2099-12-31,Nurse Practitioner
3057,2010-01-01,2099-12-31,Physician
3900,2010-01-01,2099-12-31,Physician
2685,2010-01-01,2099-12-31,Nurse Practitioner
3720,2010-01-01,2099-12-31,Physician
3525,2010-01-01,2099-12-31,Physician
4614,2010-01-01,2099-12-31,Nurse Practitioner
4636,2010-01-01,2099-12-31,Resident
4621,2010-01-01,2099-12-31,Nurse Practitioner
1601,2010-01-01,2099-12-31,Nurse Practitioner
1495,2010-01-01,2099-12-31,Physician
4008,2010-01-01,2099-12-31,FELLOW
3513,2010-01-01,2099-12-31,Physician
2260,2010-01-01,2099-12-31,Resident
179,2010-01-01,2099-12-31,Resident
3000,2010-01-01,2099-12-31,Resident
207,2010-01-01,2099-12-31,Nurse Practitioner
4151,2010-01-01,2099-12-31,FELLOW
2536,2010-01-01,2099-12-31,FELLOW
4770,2010-01-01,2099-12-31,Nurse Practitioner
4844,2010-01-01,2099-12-31,Nurse Practitioner
978,2010-01-01,2099-12-31,Physician
2825,2010-01-01,2099-12-31,Physician
3380,2010-01-01,2099-12-31,Nurse Practitioner
4383,2010-01-01,2099-12-31,Nurse Practitioner
1807,2010-01-01,2099-12-31,Resident
3684,2010-01-01,2099-12-31,Nurse Practitioner
1391,2010-01-01,2099-12-31,Physician
371,2010-01-01,2099-12-31,Physician
4246,2010-01-01,2099-12-31,Resident
3399,2010-01-01,2099-12-31,Physician
1844,2010-01-01,2099-12-31,Resident
2153,2010-01-01,2099-12-31,Physician with Sedation
2666,2010-01-01,2099-12-31,Resident
1693,2010-01-01,2099-12-31,Physician
4985,2010-01-01,2099-12-31,Physician
2172,2010-01-01,2099-12-31,Physician
4511,2010-01-01,2099-12-31,Resident
320,2010-01-01,2099-12-31,Physician
3606,2010-01-01,2099-12-31,Nurse Practitioner
2811,2010-01-01,2099-12-31,Physician
200,2010-01-01,2099-12-31,Nurse Practitioner
2658,2010-01-01,2099-12-31,Physician
381,2010-01-01,2099-12-31,Physician
184,2010-01-01,2099-12-31,Resident
2674,2010-01-01,2099-12-31,Physician
4149,2010-01-01,2099-12-31,Physician
2716,2010-01-01,2099-12-31,Physician
2611,2010-01-01,2099-12-31,Nurse Practitioner
4560,2010-01-01,2099-12-31,Nurse Practitioner
4496,2010-01-01,2099-12-31,Physician
2031,2010-01-01,2099-12-31,Nurse Practitioner
1848,2010-01-01,2099-12-31,Nurse Practitioner
2416,2010-01-01,2099-12-31,Physician
1594,2010-01-01,2099-12-31,Physician
4095,2010-01-01,2099-12-31,Physician
1144,2010-01-01,2099-12-31,Physician
1092,2010-01-01,2099-12-31,Physician
284,2010-01-01,2099-12-31,Nurse Practitioner
677,2010-01-01,2099-12-31,Resident
229,2010-01-01,2099-12-31,Resident
2663,2010-01-01,2099-12-31,Physician
1556,2010-01-01,2099-12-31,Physician
4031,2010-01-01,2099-12-31,Physician
3585,2010-01-01,2099-12-31,Physician
1896,2010-01-01,2099-12-31,Resident
259,2010-01-01,2099-12-31,Physician
1550,2010-01-01,2099-12-31,Resident
3110,2010-01-01,2099-12-31,Physician
2310,2010-01-01,2099-12-31,Physician
4036,2010-01-01,2099-12-31,Physician
395,2010-01-01,2099-12-31,Resident
1947,2010-01-01,2099-12-31,Physician
1625,2010-01-01,2099-12-31,Resident
3309,2010-01-01,2099-12-31,FELLOW
46,2010-01-01,2099-12-31,Nurse Practitioner
851,2010-01-01,2099-12-31,Nurse Practitioner
1375,2010-01-01,2099-12-31,Nurse Practitioner
4333,2010-01-01,2099-12-31,Physician
1229,2010-01-01,2099-12-31,Resident
2897,2010-01-01,2099-12-31,Physician
1986,2010-01-01,2099-12-31,Resident
952,2010-01-01,2099-12-31,FELLOW
312,2010-01-01,2099-12-31,Resident
3609,2010-01-01,2099-12-31,Physician
3519,2010-01-01,2099-12-31,Nurse Practitioner
2818,2010-01-01,2099-12-31,Physician
1981,2010-01-01,2099-12-31,Nurse Practitioner
3779,2010-01-01,2099-12-31,Resident
534,2010-01-01,2099-12-31,Resident
1654,2010-01-01,2099-12-31,Nurse Practitioner
3132,2010-01-01,2099-12-31,Resident
2528,2010-01-01,2099-12-31,Nurse Practitioner
